activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,37980,OH,39165.0,39165040101.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,31,285000.0,90.0,7.0,0.5,2,6800.0,2800.0,2800.0,0.0,0.0,360,,,2,2,2,2,,317000.0,1,1,1,5,1,,85000.0,29.0,1,1,2,2,1,1,2,2,1,1,1,1,1,1,25-34,25-34,No,No,1,1
2024,19740,IN,18003.0,18003020101.0,USDA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,31,185000.0,100.0,6.75,0.0,2,7500.0,0.0,0.0,0.0,2000.0,360,,,2,2,2,2,,185000.0,1,1,1,5,1,,58000.0,32.0,1,1,2,2,1,1,2,2,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,42660,PA,42091.0,42091040200.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Application denied,31,765000.0,70.0,8.0,1.75,2,,,,,,360,,,2,2,2,2,,1090000.0,1,1,3,5,1,,225000.0,52.0,1,10,2,5,1,4,2,8,1,4,1,5,1,4,55-64,9999,No,,1,1
2024,38940,OK,40109.0,40109080201.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Loan originated,31,235000.0,95.0,7.25,0.375,2,8900.0,4200.0,4200.0,0.0,0.0,360,,,2,2,2,2,,247000.0,1,1,1,5,1,,68000.0,34.0,1,1,1,2,1,1,2,2,1,1,1,1,1,1,25-34,25-34,No,No,1,1
2024,49180,WA,53033.0,53033030204.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Female,Loan originated,31,650000.0,80.0,6.75,0.25,2,9800.0,0.0,0.0,0.0,0.0,360,,,2,2,2,2,,812000.0,1,1,1,5,1,,195000.0,30.0,1,1,2,2,1,1,4,4,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,10420,AL,1073.0,1073020402.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,Preapproval request denied,31,315000.0,85.0,7.875,,2,,,,,,360,,,2,2,2,2,,370000.0,1,1,3,5,1,,88000.0,43.0,1,10,2,5,1,4,3,8,1,4,1,5,1,4,35-44,9999,No,,1,1
2024,29820,FL,12086.0,12086021103.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,Loan originated,32,95000.0,,8.5,2.5,2,5500.0,5500.0,3000.0,2500.0,0.0,180,,,2,2,2,2,,485000.0,1,1,3,5,1,,105000.0,38.0,3,3,4,4,3,3,7,7,3,3,4,4,3,3,8888,8888,,,3,3
2024,45340,TN,47065.0,47065030504.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,31,245000.0,96.5,6.875,0.0,2,10200.0,4800.0,4800.0,0.0,0.0,360,,,2,2,2,2,,254000.0,1,1,1,5,1,,72000.0,35.0,1,1,2,2,1,1,2,2,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,36540,NC,37119.0,37119080205.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,31,425000.0,75.0,6.625,0.125,2,7800.0,0.0,0.0,0.0,1500.0,360,,,2,2,2,2,,567000.0,1,1,1,5,1,,150000.0,27.0,1,1,2,2,1,1,2,2,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,18140,GA,13135.0,13135040102.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Application withdrawn,31,375000.0,80.0,7.5,,2,,,,,,360,,,2,2,2,2,,469000.0,1,1,3,5,1,,125000.0,41.0,1,10,1,2,1,4,2,8,1,4,1,5,1,4,45-54,9999,No,,1,1
2024,41180,OR,41051.0,41051002800.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,31,485000.0,85.0,6.75,0.375,2,9200.0,3600.0,3600.0,0.0,0.0,360,,,2,2,2,2,,570000.0,1,1,1,5,1,,165000.0,31.0,1,1,2,2,1,1,2,2,1,1,1,1,1,1,25-34,25-34,No,No,1,1
2024,38060,OH,39061.0,39061003201.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,Loan originated,31,315000.0,90.0,7.125,0.625,2,7800.0,3200.0,3200.0,0.0,0.0,360,,,2,2,2,2,,350000.0,1,1,1,5,1,,95000.0,28.0,1,1,2,2,1,1,2,2,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,12060,AZ,4013.0,40137021503.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,32,165000.0,,8.0,1.75,2,8200.0,8200.0,4500.0,3700.0,0.0,240,,,2,2,2,2,,725000.0,1,1,3,5,1,,155000.0,44.0,1,1,2,2,1,1,2,2,1,1,1,1,1,1,45-54,45-54,No,No,1,1
2024,14460,CO,8031.0,80310040201.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,31,555000.0,80.0,6.875,0.5,2,10500.0,0.0,0.0,0.0,0.0,360,,,2,2,2,2,,694000.0,1,1,1,5,1,,185000.0,33.0,1,1,2,2,1,1,2,2,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,35620,NY,36047.0,36047040400.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,Application denied,31,685000.0,75.0,7.875,1.5,2,,,,,,360,,,2,2,2,2,,913000.0,1,1,3,5,1,,195000.0,49.0,1,10,2,5,1,4,3,8,1,4,1,5,1,4,45-54,9999,No,,1,1
2024,29820,FL,12011.0,12011010302.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,31,395000.0,100.0,6.375,0.0,2,11800.0,0.0,0.0,0.0,3500.0,360,,,2,2,2,2,,395000.0,1,1,1,5,1,,105000.0,26.0,1,1,2,2,1,1,2,2,1,1,1,1,1,1,25-34,25-34,No,No,1,1
2024,45340,TN,47037.0,47037030205.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,31,295000.0,85.0,7.0,0.75,2,7200.0,2900.0,2900.0,0.0,0.0,360,,,2,2,2,2,,347000.0,1,1,1,5,1,,85000.0,30.0,1,1,2,2,1,1,2,2,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,36540,NC,37183.0,37183040101.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Loan originated,31,265000.0,96.5,6.75,0.0,2,11200.0,5200.0,5200.0,0.0,0.0,360,,,2,2,2,2,,275000.0,1,1,1,5,1,,75000.0,36.0,1,1,1,2,1,1,2,2,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,18140,GA,13057.0,13057080203.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Preapproval request approved but not accepted,31,345000.0,80.0,7.25,0.875,2,8400.0,0.0,0.0,0.0,0.0,360,,,2,2,2,2,,431000.0,1,1,1,5,1,,115000.0,32.0,1,1,2,2,1,1,2,2,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,41180,OR,41067.0,41067000600.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,31,525000.0,85.0,6.75,0.5,2,10200.0,4100.0,4100.0,0.0,0.0,360,,,2,2,2,2,,618000.0,1,1,1,5,1,,175000.0,29.0,1,1,2,2,1,1,2,2,1,1,1,1,1,1,25-34,25-34,No,No,1,1
2024,37980,OH,39165.0,39165020103.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,32,135000.0,,8.25,2.0,2,7200.0,7200.0,4000.0,3200.0,0.0,180,,,2,2,2,2,,650000.0,1,1,3,5,1,,145000.0,42.0,1,1,2,2,1,1,2,2,1,1,1,1,1,1,45-54,45-54,No,No,1,1
2024,12060,AZ,4013.0,40137040801.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Female,Loan originated,31,385000.0,90.0,7.125,0.625,2,8800.0,3600.0,3600.0,0.0,0.0,360,,,2,2,2,2,,428000.0,1,1,1,5,1,,115000.0,34.0,1,1,1,2,1,1,3,3,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,14460,CO,8059.0,8059042003.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,Application approved but not accepted,31,625000.0,75.0,6.625,0.25,2,8900.0,0.0,0.0,0.0,1200.0,360,,,2,2,2,2,,833000.0,1,1,1,5,1,,195000.0,28.0,1,1,2,2,1,1,2,2,1,1,1,1,1,1,25-34,25-34,No,No,1,1
2024,35620,NY,36059.0,36059040100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,31,825000.0,70.0,7.0,0.375,2,14200.0,0.0,0.0,0.0,0.0,360,,,2,2,2,2,,1179000.0,1,1,1,5,1,,275000.0,32.0,1,1,2,2,1,1,2,2,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,29820,FL,12086.0,12086040704.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,Loan purchased by the institution,31,475000.0,80.0,6.75,0.375,2,8900.0,0.0,0.0,0.0,0.0,360,,,2,2,2,2,,594000.0,1,1,3,5,1,,165000.0,31.0,3,3,4,4,3,3,7,7,3,3,4,4,3,3,8888,8888,,,3,3
2024,45340,TN,47065.0,47065010802.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,31,355000.0,85.0,7.0,0.625,2,7800.0,3200.0,3200.0,0.0,0.0,360,,,2,2,2,2,,418000.0,1,1,1,5,1,,105000.0,31.0,1,1,2,2,1,1,2,2,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,36540,NC,37021.0,37021040104.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,31,315000.0,100.0,6.25,0.0,2,10500.0,0.0,0.0,0.0,2800.0,360,,,2,2,2,2,,315000.0,1,1,1,5,1,,88000.0,27.0,1,1,2,2,1,1,2,2,1,1,1,1,1,1,25-34,25-34,No,No,1,1
2024,18140,GA,13089.0,13089080201.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,Loan originated,31,275000.0,90.0,7.375,0.875,2,6900.0,2800.0,2800.0,0.0,0.0,360,,,2,2,2,2,,306000.0,1,1,1,5,1,,75000.0,33.0,1,1,2,5,1,1,3,3,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,41180,OR,41059.0,41059000800.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,32,185000.0,,8.125,1.875,2,9500.0,9500.0,5200.0,4300.0,0.0,240,,,2,2,2,2,,825000.0,1,1,3,5,1,,165000.0,46.0,1,1,2,2,1,1,2,2,1,1,1,1,1,1,45-54,45-54,No,No,1,1
2024,37980,OH,39035.0,39035040102.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,31,225000.0,96.5,6.75,0.0,2,9800.0,4600.0,4600.0,0.0,0.0,360,,,2,2,2,2,,233000.0,1,1,1,5,1,,68000.0,37.0,1,1,2,2,1,1,2,2,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,12060,AZ,4013.0,40137061203.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Application denied,31,425000.0,75.0,7.75,1.125,2,,,,,,360,,,2,2,2,2,,567000.0,1,1,3,5,1,,135000.0,48.0,1,10,1,2,1,4,2,8,1,4,1,5,1,4,45-54,9999,No,,1,1
2024,14460,CO,8031.0,80310030202.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,31,485000.0,80.0,6.625,0.375,2,9200.0,0.0,0.0,0.0,0.0,360,,,2,2,2,2,,606000.0,1,1,1,5,1,,155000.0,30.0,1,1,2,2,1,1,2,2,1,1,1,1,1,1,25-34,25-34,No,No,1,1
2024,35620,NY,36103.0,36103040100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,Loan originated,31,725000.0,70.0,6.875,0.25,2,12800.0,0.0,0.0,0.0,0.0,360,,,2,2,2,2,,1036000.0,1,1,1,5,1,,225000.0,29.0,1,1,2,2,1,1,2,2,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,29820,FL,12011.0,12011020402.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,31,525000.0,85.0,7.125,0.75,2,11200.0,4800.0,4800.0,0.0,0.0,360,,,2,2,2,2,,618000.0,1,1,1,5,1,,165000.0,34.0,1,1,2,2,1,1,2,2,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,45340,TN,47065.0,47065040801.0,USDA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,31,205000.0,100.0,6.5,0.0,2,7800.0,0.0,0.0,0.0,2200.0,360,,,2,2,2,2,,205000.0,1,1,1,5,1,,62000.0,29.0,1,1,2,2,1,1,2,2,1,1,1,1,1,1,25-34,25-34,No,No,1,1
2024,36540,NC,37135.0,37135020103.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,Loan originated,31,385000.0,85.0,7.0,0.625,2,8800.0,3600.0,3600.0,0.0,0.0,360,,,2,2,2,2,,453000.0,1,1,1,5,1,,115000.0,32.0,1,1,2,5,1,1,3,3,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,18140,GA,13151.0,13151040102.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,File closed for incompleteness,32,95000.0,,7.75,,3,,,,,,180,,,
