2024,99999,CO,08031.0,08031040200.0,VA:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,Loan originations,32,300000.0,88.5,5.75,1.45,3,2200.0,1250.0,950.0,300.0,700.0,360,0,0,0,0,0,0,0,1,1,3,5,1,1,180000.0,1,1,3,5,1,0,110.0,2,2,0,0,60,59,190000.0,200000.0,0,0,0,0,1,1,0,0,0,0,1,1,50,50,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,99999,WI,55019.0,55019018300.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Hispanic or Latino,Female,Loan originations,1,235000.0,90.0,6.25,2.0,2,2100.0,1250.0,750.0,250.0,700.0,360,0,0,0,0,0,0,0,1,1,3,5,1,1,160000.0,1,1,3,5,1,0,80.0,2,2,0,0,59,62,165000.0,170000.0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,99999,DE,10003.0,10003000100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,Loan originations,1,270000.0,87.0,6.5,1.7,3,2500.0,1500.0,900.0,300.0,700.0,300,0,0,0,0,0,0,0,1,1,3,5,1,0,275000.0,1,1,3,5,1,0,112.0,2,2,1,0,62,61,195000.0,190000.0,0,1,1,1,0,0,1,1,0,0,1,1,35,35,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,99999,IN,18067.0,18067020100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,Application approved but not accepted,1,310000.0,92.0,6.5,1.95,2,2500.0,1250.0,550.0,300.0,900.0,360,0,0,0,0,0,0,0,1,1,3,5,1,0,175000.0,1,1,3,5,1,0,100.0,1,2,1,0,58,55,160000.0,155000.0,1,1,1,1,1,1,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,13041,GA,13121.0,13121010490.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Hispanic or Latino,Female,Loan originations,1,198000.0,89.1,6.25,1.85,2,1800.0,1000.0,300.0,200.0,700.0,360,0,0,0,0,0,0,0,1,1,3,5,1,0,200000.0,1,1,3,5,1,0,110.0,2,2,0,0,55,61,160000.0,170000.0,1,1,0,0,0,0,1,1,1,1,0,0,38,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,99999,IA,19005.0,19005012000.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originations,1,222000.0,91.0,5.5,1.75,3,1500.0,1000.0,250.0,450.0,600.0,360,0,0,0,0,1,0,0,1,1,3,5,1,0,120000.0,1,1,3,5,1,0,85.0,2,2,0,0,62,58,175000.0,180000.0,0,0,0,0,0,0,1,1,0,0,0,0,65,65,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,13041,TX,48073.0,48073010100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originations,1,435000.0,86.0,6.5,1.85,3,3600.0,2500.0,1000.0,700.0,900.0,360,0,0,0,0,0,0,0,1,1,3,3,1,0,225000.0,1,1,3,5,1,0,120.0,2,2,0,0,50,48,200000.0,205000.0,0,0,1,1,0,0,0,0,0,0,1,1,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,99999,NJ,34013.0,34013070300.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originations,1,465000.0,82.0,7.0,2.0,1,3650.0,2800.0,1200.0,600.0,650.0,360,0,0,0,0,0,0,0,1,1,3,5,1,0,300000.0,1,1,3,5,1,0,100.0,2,2,0,0,58,59,220000.0,225000.0,0,0,1,1,1,1,0,0,0,0,1,1,52,52,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,99999,MN,27023.0,27023011100.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,Loan originations,5,330000.0,85.0,6.25,1.88,2,2800.0,1800.0,1000.0,500.0,800.0,360,0,0,0,0,0,0,0,1,1,3,5,1,0,180000.0,1,1,3,5,1,0,90.0,2,2,0,0,60,61,170000.0,175000.0,0,0,0,0,1,0,0,0,0,0,0,0,30,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,99999,NV,32003.0,32003930000.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originations,1,340000.0,85.0,6.0,1.95,1,2700.0,1500.0,800.0,250.0,900.0,360,0,0,0,0,0,0,0,1,1,3,5,1,0,215000.0,1,1,3,5,1,0,110.0,2,2,0,0,62,64,210000.0,215000.0,1,1,0,0,0,0,0,0,0,0,0,0,55,55,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,13041,FL,12021.0,12021010800.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originations,1,295000.0,86.5,5.75,2.0,3,2200.0,1900.0,880.0,200.0,700.0,360,0,0,0,0,0,0,0,1,1,3,5,1,0,150000.0,1,1,3,5,1,0,95.0,2,2,0,0,61,63,190000.0,195000.0,1,1,1,1,1,1,0,0,0,0,0,0,45,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,99999,OH,39077.0,39077050300.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,Loan originations,5,270000.0,90.0,6.25,1.95,2,2100.0,1500.0,680.0,200.0,800.0,360,0,0,0,0,0,0,0,1,1,3,5,1,0,190000.0,1,1,3,5,1,0,110.0,2,2,0,0,60,61,220000.0,230000.0,0,0,1,1,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,99999,IL,17075.0,17075030400.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,Application approved but not accepted,1,300000.0,85.0,6.75,2.15,2,2300.0,1400.0,400.0,300.0,800.0,360,0,0,0,0,0,0,0,1,1,3,5,1,0,200000.0,1,1,3,5,1,0,115.0,2,2,0,0,62,60,230000.0,235000.0,0,0,0,0,0,0,1,1,0,0,1,1,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,99999,NM,35019.0,35019010300.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originations,1,285000.0,90.5,6.25,1.85,2,2150.0,1400.0,800.0,300.0,700.0,360,0,0,0,0,0,0,0,1,1,3,5,1,0,150000.0,1,1,3,5,1,0,125.0,2,2,0,0,63,60,200000.0,200000.0,0,0,0,0,1,1,0,0,0,0,1,1,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,99999,VA,51115.0,51115000100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,Loan originations,3,345000.0,86.0,6.35,2.0,3,2850.0,1600.0,750.0,400.0,800.0,360,0,0,0,0,0,0,0,1,1,3,5,1,0,220000.0,1,1,3,5,1,0,112.0,2,2,0,0,58,59,180000.0,190000.0,1,1,0,0,0,0,0,0,0,0,0,0,32,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,99999,MA,25009.0,25009030700.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Hispanic or Latino,Male,Loan originations,32,260000.0,90.0,5.85,2.25,3,2000.0,1200.0,690.0,200.0,600.0,360,0,0,0,0,1,0,0,1,1,3,5,1,0,200000.0,1,1,3,5,1,0,120.0,2,2,0,0,60,61,195000.0,200000.0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,99999,MO,29189.0,29189010150.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originations,1,425000.0,83.0,6.1,2.3,1,3400.0,1850.0,1100.0,450.0,900.0,360,0,0,0,0,0,0,0,1,1,3,5,1,0,230000.0,1,1,3,5,1,0,105.0,2,2,0,0,62,63,200000.0,205000.0,0,0,0,0,1,1,0,0,0,0,1,1,32,32,0,0,1,1,0,0,0
