activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,38300,OR,41051,41051002600.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Application withdrawn,1,495000,0.81,6.75,2.5,2,0,0,0,0,0,360,0,0,2,2,2,2,,610000,1,1,5,5,1,,125000,0.35,1,6,2,5,1,4,5,5,1,4,2,5,1,5,40-44,9999,No,,1,1
2024,45060,SC,45019,45019040100.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,275000,0.89,7.5,3.125,1,9800,2800,2000,800,0,360,0,0,2,2,2,2,,310000,1,1,5,5,1,,72000,0.46,1,1,2,2,1,1,5,5,1,1,1,1,1,1,30-34,25-29,No,No,1,1
2024,19820,MA,25009,25009070201.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,Loan originated,1,685000,0.77,6.125,1.875,2,11200,3100,2200,900,0,360,0,0,2,2,2,2,,890000,1,1,5,5,1,,185000,0.26,1,1,2,2,1,1,6,6,1,1,1,1,1,1,40-44,35-39,No,No,1,1
2024,24330,WI,55079,55079003200.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,Loan originated,3,95000,0.6,8.25,4.25,1,3800,1300,950,350,0,180,0,0,2,2,2,2,,160000,1,1,5,5,1,,68000,0.54,1,6,1,2,1,1,5,5,1,1,2,2,1,1,35-44,30-34,No,No,1,1
2024,40900,NV,32003,32003050304.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Application denied,1,415000,0.91,7.875,3.375,1,0,0,0,0,0,360,0,0,2,2,2,2,,455000,1,1,5,5,1,,98000,0.53,1,6,2,5,1,4,5,5,1,4,1,5,1,5,35-39,9999,No,,1,1
2024,12580,AL,1073,1073020500.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,Loan originated,1,195000,0.84,7.0,2.625,2,5400,1500,1100,400,0,360,0,0,2,2,2,2,,232000,1,1,5,5,1,,58000,0.37,1,1,2,3,1,1,3,3,1,1,2,2,1,1,35-44,30-34,No,No,1,1
2024,29820,KY,21113,21113020100.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,255000,0.88,6.5,1.75,2,5900,1600,1200,400,0,360,0,0,2,2,2,2,,290000,1,1,5,5,1,,72000,0.34,1,1,2,2,1,1,5,5,1,1,1,1,1,1,30-34,30-34,No,No,1,1
2024,24260,LA,22051,22051002601.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Male,File closed for incompleteness,1,225000,0.94,8.0,3.75,1,0,0,0,0,0,360,0,0,2,2,2,2,,240000,1,1,5,5,1,,55000,0.49,1,6,1,5,1,4,3,5,1,4,1,5,1,5,25-34,9999,No,,1,1
2024,30780,OK,40109,40109030401.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,305000,0.76,6.375,2.0,2,6700,1800,1300,500,0,360,0,0,2,2,2,2,,400000,1,1,5,5,1,,85000,0.29,1,1,2,2,1,1,5,5,1,1,1,1,1,1,45-54,40-44,No,No,1,1
2024,22380,CT,9001,9001010300.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Application withdrawn,1,425000,0.73,6.25,1.5,2,0,0,0,0,0,360,0,0,2,2,2,2,,580000,1,1,5,5,1,,145000,0.24,1,6,2,5,1,4,5,5,1,4,2,5,1,5,50-54,9999,Yes,,1,1
2024,26140,MD,24003,24003300100.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Asian,Male,Loan originated,3,165000,0.7,8.75,4.75,1,5200,1800,1300,500,0,180,0,0,2,2,2,2,,235000,1,1,5,5,1,,105000,0.61,1,6,1,6,1,1,6,6,1,1,1,1,1,1,40-44,35-39,No,No,1,1
2024,36500,VA,51013,51013040102.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,555000,0.82,6.875,2.375,2,8800,2400,1700,700,0,360,0,0,2,2,2,2,,675000,1,1,5,5,1,,160000,0.31,1,1,2,2,1,1,5,5,1,1,1,1,1,1,40-44,35-39,No,No,1,1
2024,39300,OR,41067,41067000900.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Application denied,1,365000,0.9,7.75,3.5,1,0,0,0,0,0,360,0,0,2,2,2,2,,405000,1,1,5,5,1,,85000,0.51,1,6,2,5,1,4,5,5,1,4,2,5,1,5,35-39,9999,No,,1,1
2024,41140,TX,48121,48121010800.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Loan originated,1,315000,0.86,7.125,2.75,2,7300,2000,1400,600,0,360,0,0,2,2,2,2,,365000,1,1,5,5,1,,82000,0.4,1,1,1,1,1,1,5,5,1,1,1,1,1,1,30-34,25-29,No,No,1,1
2024,28140,ME,23005,23005015600.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,1,285000,0.91,6.75,2.125,2,6500,1800,1300,500,0,360,0,0,2,2,2,2,,315000,1,1,5,5,1,,78000,0.38,1,1,2,2,1,1,5,5,1,1,2,2,1,1,35-44,35-44,No,No,1,1
2024,35380,NM,35001,35001000100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,American Indian or Alaska Native,Male,File closed for incompleteness,1,245000,0.89,7.625,3.25,1,0,0,0,0,0,360,0,0,2,2,2,2,,275000,1,1,5,5,1,,58000,0.47,1,6,1,5,1,4,1,5,1,4,1,5,1,5,35-44,9999,No,,1,1
2024,17660,MS,28089,28089030100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,Loan originated,1,175000,0.82,7.25,2.875,2,4800,1300,950,350,0,360,0,0,2,2,2,2,,215000,1,1,5,5,1,,52000,0.41,1,1,2,3,1,1,3,3,1,1,2,2,1,1,35-44,30-34,No,No,1,1
2024,30140,MO,29189,29189010900.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,235000,0.92,7.5,3.125,1,8800,2500,1800,700,0,360,0,0,2,2,2,2,,255000,1,1,5,5,1,,62000,0.43,1,1,2,2,1,1,5,5,1,1,1,1,1,1,25-34,25-34,No,No,1,1
2024,47580,UT,49035,49035010202.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Application denied,1,485000,0.84,6.625,2.125,2,0,0,0,0,0,360,0,0,2,2,2,2,,575000,1,1,5,5,1,,135000,0.32,1,6,2,5,1,4,5,5,1,4,1,5,1,5,40-44,9999,No,,1,1
2024,13980,AR,5043,5043030200.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,Loan originated,3,85000,0.52,8.75,4.5,1,3200,1100,800,300,0,180,0,0,2,2,2,2,,165000,1,1,5,5,1,,58000,0.59,1,6,1,2,1,1,5,5,1,1,2,2,1,1,30-34,25-29,No,No,1,1
2024,38940,NV,32003,32003080401.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,Loan originated,1,395000,0.79,6.5,2.0,2,7200,1900,1400,500,0,360,0,0,2,2,2,2,,500000,1,1,5,5,1,,125000,0.28,1,1,2,2,1,1,6,6,1,1,2,2,1,1,45-54,40-44,No,No,1,1
2024,49180,WA,53061,53061041400.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,525000,0.88,6.375,1.625,2,8200,2200,1600,600,0,360,0,0,2,2,2,2,,595000,1,1,5,5,1,,145000,0.34,1,1,2,2,1,1,5,5,1,1,1,1,1,1,35-44,30-34,No,No,1,1
2024,12020,AZ,4013,40130290800.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Application withdrawn,1,355000,0.87,7.25,2.875,2,0,0,0,0,0,360,0,0,2,2,2,2,,410000,1,1,5,5,1,,88000,0.42,1,6,1,5,1,4,5,5,1,4,1,5,1,5,30-34,9999,No,,1,1
