activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,37980,TX,113.0,11301090200.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,Loan originated,3,75000.0,,8.0,3.0,1,4500,2000,2000,500,1000,180,0,0,2,2,2,2,,320000,1,1,,,1,,72000,38,1,1,1,1,1,1,2,2,1,1,2,2,1,1,55-64,9999,Yes,,1,1
2024,12020,AR,45.0,45011010100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,File closed for incompleteness,1,155000.0,82.0,7.875,,1,,,,,,360,0,0,2,2,2,2,,190000,1,1,,,1,,52000,46,2,5,2,5,3,5,2,5,3,5,1,5,3,5,65-74,9999,Yes,,1,1
2024,19740,GA,135.0,13501030200.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,Loan originated,1,285000.0,92.0,7.25,,1,8550,2500,3000,500,1000,360,0,0,2,2,2,2,,310000,1,1,,,1,,78000,39,1,1,2,2,1,1,1,2,1,1,2,2,1,1,35-44,25-34,No,No,1,1
2024,38300,TX,61.0,6101010200.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Loan originated,1,415000.0,83.0,6.75,,1,8300,2200,3500,500,1300,360,0,0,2,2,2,2,,500000,1,1,,,1,,115000,34,1,1,1,1,1,1,2,2,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,28140,KS,173.0,17301010100.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,235000.0,95.0,6.375,,1,4700,1200,2000,0,700,360,0,0,2,2,2,2,,248000,1,1,,,1,,68000,32,1,1,2,2,1,1,2,2,1,1,1,1,1,1,25-34,25-34,No,No,1,1
2024,38060,TX,85.0,8504020300.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,Preapproval request denied,1,195000.0,87.0,7.625,,1,,,,,,360,0,0,2,2,2,2,,225000,1,1,,,1,,58000,44,2,5,1,5,3,5,2,5,3,5,2,5,3,5,35-44,9999,No,,1,1
2024,42660,WA,35.0,35010990100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,Loan originated,1,775000.0,70.0,6.125,,1,15500,4000,6000,1500,2500,360,0,0,2,2,2,2,,1100000,1,1,,,1,,220000,28,1,1,2,2,1,1,2,2,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,41700,VA,51.0,51013990100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,485000.0,81.0,6.75,,1,9700,2700,4000,600,1400,360,0,0,2,2,2,2,,600000,1,1,,,1,,140000,33,1,1,2,2,1,1,2,2,1,1,1,1,1,1,45-54,35-44,No,No,1,1
2024,17140,OH,35.0,3501310100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Application denied,1,165000.0,88.0,8.0,,1,4950,1600,2000,350,750,360,0,0,2,2,2,2,,188000,1,1,,,1,,48000,48,1,1,2,2,1,1,2,2,1,1,2,2,1,1,25-34,9999,No,,1,1
2024,24340,IA,153.0,15301010100.0,USDA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,145000.0,100.0,6.375,,1,4350,1200,1500,0,650,360,0,0,2,2,2,2,,145000,1,1,,,1,,42000,31,1,1,2,2,1,1,2,2,1,1,1,1,1,1,25-34,9999,No,,1,1
2024,33100,NY,57.0,5701050100.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Female,Loan originated,3,95000.0,,7.75,2.75,1,5700,2500,2500,750,1200,180,0,0,2,2,2,2,,425000,1,1,,,1,,88000,40,1,1,1,1,1,1,1,2,1,1,2,2,1,1,35-44,9999,No,,1,1
2024,35620,CA,37.0,37010020100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,Loan originated,1,950000.0,65.0,5.875,,1,19000,5000,8000,2000,3000,360,0,0,2,2,2,2,,1460000,1,1,,,1,,320000,25,1,1,2,2,1,1,2,2,1,1,2,2,1,1,45-54,45-54,No,No,1,1
2024,12540,AZ,21.0,2101010100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Application withdrawn,1,325000.0,86.0,7.375,,1,,,,,,360,0,0,2,2,2,2,,380000,1,1,,,1,,95000,42,2,5,2,5,3,5,2,5,3,5,1,5,3,5,55-64,45-54,Yes,No,1,1
2024,38940,MI,25.0,25029010100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,1,125000.0,80.0,7.5,,1,3750,1200,1500,200,600,360,0,0,2,2,2,2,,156000,1,1,,,1,,38000,43,1,1,2,2,1,1,2,2,1,1,2,2,1,1,35-44,9999,No,,1,1
2024,12000,AR,60.0,6007010200.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Loan originated,1,175000.0,90.0,7.125,,1,5250,1500,2000,250,900,360,0,0,2,2,2,2,,195000,1,1,,,1,,52000,39,1,1,1,1,1,1,2,2,1,1,1,1,1,1,35-44,25-34,No,No,1,1
2024,45300,OR,67.0,6701070100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Male,Loan originated,1,425000.0,78.0,6.625,,1,8500,2300,3500,500,1200,360,0,0,2,2,2,2,,545000,1,1,,,1,,125000,31,1,1,2,2,1,1,4,2,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,22020,FL,5.0,5005010200.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,Loan originated,3,65000.0,,8.25,3.5,1,3900,1800,1800,600,900,180,0,0,2,2,2,2,,275000,1,1,,,1,,65000,36,1,1,1,1,1,1,2,2,1,1,2,2,1,1,45-54,9999,No,,1,1
2024,41860,WA,33.0,33010980200.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,Loan originated,1,685000.0,72.0,6.25,,1,13700,3600,5500,1200,2100,360,0,0,2,2,2,2,,950000,1,1,,,1,,185000,27,1,1,2,2,1,1,2,2,1,1,2,2,1,1,35-44,35-44,No,No,1,1
2024,19740,GA,135.0,13501030300.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,Loan originated,1,245000.0,89.0,7.0,,1,7350,2100,2500,400,900,360,0,0,2,2,2,2,,275000,1,1,,,1,,68000,38,1,1,2,2,1,1,1,2,1,1,2,2,1,1,25-34,25-34,No,No,1,1
2024,38060,TX,85.0,8504030400.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Application denied,1,275000.0,84.0,7.75,,1,8250,2400,2900,500,1000,360,0,0,2,2,2,2,,328000,1,1,,,1,,78000,44,1,1,1,1,1,1,2,2,1,1,1,1,1,1,45-54,35-44,No,No,1,1
2024,14460,CO,123.0,12300450100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,395000.0,82.0,6.875,,1,7900,2100,3300,600,1200,360,0,0,2,2,2,2,,482000,1,1,,,1,,125000,33,1,1,2,2,1,1,2,2,1,1,1,1,1,1,35-44,25-34,No,No,1,1
2024,33100,NY,103.0,10301010100.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Asian,Male,Loan originated,3,125000.0,,7.875,3.25,1,7500,3200,3200,900,1500,180,0,0,2,2,2,2,,650000,1,1,,,1,,105000,35,1,1,1,2,1,1,2,2,1,1,1,1,1,1,45-54,45-54,No,No,1,1
2024,35620,CA,37.0,37010030100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Preapproval request denied,1,525000.0,79.0,6.5,,1,,,,,,360,0,0,2,2,2,2,,665000,1,1,,,1,,155000,38,2,5,2,5,3,5,2,5,3,5,2,5,3,5,35-44,9999,No,,1,1
2024,16980,TX,141.0,14101020200.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Loan originated,1,305000.0,86.0,7.0,,1,9150,2600,3000,450,950,360,0,0,2,2,2,2,,355000,1,1,,,1,,82000,40,1,1,1,1,1,1,2,2,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,42660,WA,35.0,35011000100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,Loan originated,1,725000.0,68.0,6.0,,1,14500,3800,6000,1500,2500,360,0,0,2,2,2,2,,1070000,1,1,,,1,,215000,26,1,1,2,2,1,1,2,2,1,1,2,2,1,1,35-44,35-44,No,No,1,1
2024,19100,FL,5.0,5003010300.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,295000.0,92.0,6.625,,1,5900,1500,2200,0,800,360,0,0,2,2,2,2,,320000,1,1,,,1,,88000,34,1,1,2,2,1,1,2,2,1,1,1,1,1,1,25-34,25-34,No,No,1,1
2024,17140,OH,35.0,3501320200.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Application denied,1,145000.0,91.0,8.125,,1,4350,1400,1700,250,650,360,0,0,2,2,2,2,,160000,1,1,,,1,,42000,47,1,1,2,2,1,1,2,2,1,1,2,2,1,1,35-44,9999,No,,1,1
2024,26420,IL,31.0,3170100200.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Male,Loan originated,3,85000.0,,8.0,3.0,1,5100,2300,2300,700,1100,180,0,0,2,2,2,2,,365000,1,1,,,1,,70000,37,1,1,1,2,1,1,1,2,1,1,1,1,1,1,25-34,9999,No,,1,1
2024,41860,WA,33.0,33010980300.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,Loan originated,1,825000.0,66.0,5.875,,1,16500,4200,7000,1800,3000,360,0,0,2,2,2,2,,1250000,1,1,,,1,,275000,24,1,1,2,2,1,1,2,2,1,1,1,1,1,1,45-54,45-54,No,No,1,1
2024,22020,FL,5.0,5005020300.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,Loan originated,3,55000.0,,8.125,3.75,1,3300,1600,1600,550,850,180,0,0,2,2,2,2,,295000,1,1,,,1,,58000,33,1,1,1,1,1,1,2,2,1,1,2,2,1,1,45-54,9999,No,,1,1
2024,35620,CA,37.0,37010040100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,1125000.0,60.0,5.75,,1,22500,5500,9000,2500,4000,360,0,0,2,2,2,2,,1875000,1,1,,,1,,425000,22,1,1,2,2,1,1,2,2,1,1,1,1,1,1,45-54,35-44,No,No,1,1
