activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,47940,WI,55079.0,55079000100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,32,235000.0,75.0,7.625,,2,10200.0,2400.0,5100.0,1600.0,1100.0,360.0,,,2,2,2,2,,315000.0,1,1,3,5,1,,72000.0,34.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1,1,1,1,25-34,25-34,No,No,1,1
2024,49340,SC,45019.0,45019020102.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,32,298000.0,100.0,6.5,,1,13500.0,2200.0,6800.0,1800.0,2400.0,360.0,,,2,2,2,2,,298000.0,1,1,1,5,1,,95000.0,32.0,1,1,2.0,2.0,1,1,2.0,2.0,1,1,1,1,1,1,35-44,9999,No,,1,1
2024,51700,TN,47037.0,47037001500.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,32,55000.0,,8.75,,2,3200.0,900.0,2100.0,700.0,,150.0,,,2,2,2,2,,285000.0,1,1,3,5,1,,115000.0,25.0,1,3,2.0,4.0,1,3,2.0,7.0,1,3,1,4,1,3,45-54,35-44,No,No,1,1
2024,55060,OR,41051.0,41051002301.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,32,425000.0,81.0,7.375,,2,19800.0,4800.0,11200.0,3500.0,2800.0,360.0,,,2,2,2,2,,525000.0,1,1,3,5,1,,135000.0,36.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,56980,UT,49035.0,49035010201.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,32,485000.0,88.0,7.25,,2,22100.0,5200.0,12800.0,3900.0,3200.0,360.0,,,2,2,2,2,,550000.0,1,1,3,5,1,,165000.0,31.0,1,1,2.0,2.0,1,1,2.0,2.0,1,1,1,1,1,1,25-34,25-34,No,No,1,1
2024,59020,NV,32003.0,32003050402.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,32,365000.0,96.5,7.0,,2,16800.0,3600.0,7800.0,2400.0,1800.0,360.0,,,2,2,2,2,,378000.0,1,1,3,5,1,,98000.0,41.0,1,1,2.0,2.0,1,1,2.0,2.0,1,1,1,1,1,1,45-54,35-44,No,No,1,1
2024,61430,AL,1073.0,1073010201.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Male,1,32,185000.0,82.0,8.0,,2,8200.0,1900.0,4100.0,1300.0,900.0,360.0,,,2,2,2,2,,225000.0,1,1,3,5,1,,58000.0,37.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1,1,1,1,35-44,25-34,No,No,1,1
2024,64150,KS,20045.0,20045030101.0,USDA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,32,155000.0,100.0,5.75,,1,6800.0,1500.0,3200.0,1000.0,700.0,360.0,,,2,2,2,2,,155000.0,1,1,1,5,1,,42000.0,30.0,1,3,2.0,4.0,1,3,2.0,7.0,1,3,1,4,1,3,25-34,9999,No,,1,1
2024,65820,ME,23005.0,23005010600.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,32,35000.0,,9.0,,3,2100.0,600.0,1300.0,400.0,,120.0,,,2,2,2,2,,185000.0,1,1,3,5,1,,48000.0,43.0,3,3,4.0,4.0,3,3,7.0,7.0,3,3,4,4,3,3,55-64,9999,Yes,,1,1
2024,67340,MD,24003.0,24003300101.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,32,565000.0,78.0,6.875,,2,25800.0,6200.0,14800.0,4500.0,3600.0,360.0,,,2,2,2,2,,725000.0,1,1,3,5,1,,195000.0,27.0,1,1,2.0,2.0,1,1,2.0,2.0,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,69180,MO,29189.0,29189002800.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,32,235000.0,96.5,7.375,,2,10800.0,2400.0,5200.0,1600.0,1200.0,360.0,,,2,2,2,2,,245000.0,1,1,3,5,1,,68000.0,40.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1,1,1,1,25-34,25-34,No,No,1,1
2024,71650,NJ,34023.0,34023001302.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,32,685000.0,73.0,7.125,,2,31200.0,7500.0,18200.0,5500.0,4200.0,360.0,,,2,2,2,2,,935000.0,1,1,3,5,1,,250000.0,24.0,1,1,2.0,2.0,1,1,2.0,2.0,1,1,1,1,1,1,45-54,45-54,No,No,1,1
2024,73450,NM,35001.0,35001010201.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Female,1,32,248000.0,100.0,6.25,,1,11200.0,1800.0,5800.0,1500.0,1800.0,360.0,,,2,2,2,2,,248000.0,1,1,1,5,1,,75000.0,34.0,1,1,2.0,2.0,1,1,2.0,2.0,1,1,1,1,1,1,35-44,9999,No,,1,1
2024,75100,OK,40109.0,40109001700.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,32,175000.0,80.0,8.125,,2,7600.0,1700.0,3800.0,1200.0,800.0,360.0,,,2,2,2,2,,220000.0,1,1,3,5,1,,55000.0,38.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,76620,PA,42003.0,42003002100.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,32,65000.0,,8.375,,2,3800.0,1100.0,2500.0,800.0,,180.0,,,2,2,2,2,,275000.0,1,1,3,5,1,,85000.0,29.0,1,3,2.0,4.0,1,3,2.0,7.0,1,3,1,4,1,3,45-54,35-44,No,No,1,1
2024,78250,RI,44003.0,44003000201.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,32,445000.0,84.0,7.0,,2,20200.0,4800.0,11800.0,3600.0,2800.0,360.0,,,2,2,2,2,,530000.0,1,1,3,5,1,,145000.0,32.0,1,1,2.0,2.0,1,1,2.0,2.0,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,79660,SC,45035.0,45035010202.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,32,198000.0,96.5,7.25,,2,9200.0,2000.0,4400.0,1400.0,1000.0,360.0,,,2,2,2,2,,205000.0,1,1,3,5,1,,58000.0,43.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1,1,1,1,25-34,25-34,No,No,1,1
2024,81300,TN,47157.0,47157010100.0,USDA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,32,142000.0,100.0,5.625,,1,6200.0,1300.0,2900.0,900.0,600.0,360.0,,,2,2,2,2,,142000.0,1,1,1,5,1,,38000.0,28.0,1,3,2.0,4.0,1,3,2.0,7.0,1,3,1,4,1,3,25-34,9999,No,,1,1
2024,82830,TX,48113.0,48113000502.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,32,395000.0,79.0,7.5,,2,18200.0,4300.0,10800.0,3300.0,2600.0,360.0,,,2,2,2,2,,500000.0,1,1,3,5,1,,155000.0,26.0,1,1,2.0,2.0,1,1,2.0,2.0,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,84340,UT,49011.0,49011000601.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,32,48000.0,,9.25,,3,2800.0,800.0,1700.0,500.0,,120.0,,,2,2,2,2,,240000.0,1,1,3,5,1,,62000.0,41.0,1,3,1.0,4.0,1,3,1.0,7.0,1,3,1,4,1,3,45-54,35-44,No,No,1,1
2024,85980,VA,51013.0,51013030201.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,32,368000.0,100.0,6.125,,1,16600.0,2600.0,8200.0,2100.0,2400.0,360.0,,,2,2,2,2,,368000.0,1,1,1,5,1,,115000.0,33.0,1,1,2.0,2.0,1,1,2.0,2.0,1,1,1,1,1,1,35-44,9999,No,,1,1
2024,87510,WA,53061.0,53061001500.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Female,1,32,525000.0,87.0,7.625,,2,24200.0,5800.0,13800.0,4200.0,3300.0,360.0,,,2,2,2,2,,605000.0,1,1,3,5,1,,175000.0,29.0,1,1,2.0,2.0,1,1,2.0,2.0,1,1,1,1,1,1,45-54,35-44,No,No,1,1
2024,89100,WI,55025.0,55025010702.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,32,218000.0,96.5,7.5,,2,10200.0,2200.0,4900.0,1500.0,1100.0,360.0,,,2,2,2,2,,226000.0,1,1,3,5,1,,65000.0,42.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1,1,1,1,25-34,25-34,No,No,1,1
2024,90630,WY,56021.0,56021000300.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,32,285000.0,76.0,7.875,,2,12800.0,3000.0,6500.0,2000.0,1400.0,360.0,,,2,2,2,2,,375000.0,1,1,3,5,1,,85000.0,35.0,1,1,2.0,2.0,1,1,2.0,2.0,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,92180,WV,54003.0,54003000500.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,32,42000.0,,8.5,,2,2500.0,700.0,1600.0,500.0,,120.0,,,2,2,2,2,,195000.0,1,1,3,5,1,,45000.0,44.0,3,3,4.0,4.0,3,3,7.0,7.0,3,3,4,4,3,3,55-64,9999,Yes,,1,1
2024,93720,AK,2020.0,02020000100.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,American Indian or Alaska Native,Female,1,32,425000.0,100.0,6.375,,1,19200.0,3100.0,9500.0,2500.0,2800.0,360.0,,,2,2,2,2,,425000.0,1,1,1,5,1,,135000.0,31.0,1,3,1.0,4.0,1,3,1.0,7.0,1,3,1,4,1,3,35-44,9999,No,,1,1
2024,95260,AZ,4017.0,4017020301.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,32,495000.0,83.0,7.75,,2,22800.0,5500.0,13200.0,4000.0,3100.0,360.0,,,2,2,2,2,,595000.0,1,1,3,5,1,,185000.0,27.0,1,1,2.0,2.0,1,1,2.0,2.0,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,96800,AR,5007.0,05007020100.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,32,168000.0,96.5,7.625,,2,7800.0,1700.0,3700.0,1200.0,800.0,360.0,,,2,2,2,2,,174000.0,1,1,3,5,1,,48000.0,44.0,1,1,2.0,2.0,1,1,2.0,2.0,1,1,1,1,1,1,25-34,25-34,No,No,1,1
2024,98340,CA,6075.0,6075010203.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,32,750000.0,71.0,6.875,,2,34200.0,8200.0,19800.0,6000.0,4800.0,360.0,,,2,2,2,2,,1050000.0,1,1,3,5,1,,,9,9,3.0,5.0,3,4,6.0,8.0,3,4,3,5,3,4,45-54,9999,No,,1,1
2024,99880,CO,8059.0,80590100402.0,USDA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,32,188000.0,100.0,5.5,,1,8400.0,1800.0,4000.0,1300.0,900.0,360.0,,,2,2,2,2,,188000.0,1,1,1,5,1,,52000.0,26.0,1,3,2.0,4.0,1,3,2.0,7.0,1,3,1,4,1,3,35-44,9999,No,,1,1
