activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,33100,TX,043,04301350201,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,31,395000,88,6.75,1.7,2,8400,3500,6100,1600,1100,360,0,0,2,2,2,2,,448864,1,1,3,5,1,,135,36,1,1,2,2,1,1,2,2,1,1,1,1,1,1,25-34,25-34,No,No,1,1
2024,12054,CA,065,0650075301,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,31,650000,82,7.875,3.0,2,12200,5100,8800,2300,1700,360,0,0,2,2,2,2,,792683,1,1,3,5,1,,190,48,1,1,1,2,1,1,2,2,1,1,1,1,1,1,35-44,45-54,No,No,1,1
2024,38060,NC,119,11902040101,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,31,305000,80,7.375,2.5,2,7400,3000,5300,1400,900,360,0,0,2,2,2,2,,381250,1,1,3,5,1,,115,44,1,1,2,2,1,1,2,2,1,1,1,1,1,1,45-54,35-44,No,No,1,1
2024,29820,OH,025,0250037501,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,31,235000,78,7.25,2.3,2,6300,2500,4400,1100,650,360,0,0,2,2,2,2,,301282,1,1,3,5,1,,90,39,1,1,2,2,1,1,2,2,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,12540,AZ,013,0130056201,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,31,555000,75,6.925,2.0,2,10200,4300,7400,1900,1400,360,0,0,2,2,2,2,,740000,1,1,3,5,1,,175,34,1,1,2,2,1,1,2,2,1,1,1,1,1,1,25-34,25-34,No,No,1,1
2024,19740,GA,131,13101030101,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,31,375000,85,7.5,2.7,2,8800,3600,6300,1600,1100,360,0,0,2,2,2,2,,441176,1,1,3,5,1,,135,47,1,1,2,2,1,1,2,2,1,1,1,1,1,1,45-54,45-54,No,No,1,1
2024,47900,OR,067,06701340101,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,31,415000,82,6.875,2.2,2,8700,3700,6400,1700,1200,360,0,0,2,2,2,2,,506098,1,1,3,5,1,,145,40,1,1,2,2,1,1,2,2,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,38900,NV,031,0316040201,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Asian,Male,1,31,465000,100,6.125,0.8,2,11200,4800,7900,2000,1500,360,0,0,2,2,2,2,,465000,1,1,3,5,1,,155,38,2,2,1,2,1,1,2,2,1,1,1,1,1,1,35-44,35-44,No,No,2,2
2024,45300,PA,029,02905960101,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,31,95000,,8.375,4.5,2,4800,2100,3200,800,500,240,0,0,2,2,2,2,,,1,1,3,5,1,,75,32,1,1,2,2,1,1,2,2,1,1,1,1,1,1,25-34,35-44,No,No,1,1
2024,22020,IL,089,08903020101,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,1,31,475000,80,7.125,2.3,2,9200,3800,6800,1700,1200,360,0,0,2,2,2,2,,593750,1,1,3,5,1,,165,41,1,1,4,4,3,3,4,4,3,3,4,4,3,3,35-44,35-44,No,No,1,1
2024,17460,CT,009,0090089201,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,31,385000,75,6.875,2.1,2,7800,3200,5600,1400,950,360,0,0,2,2,2,2,,513333,1,1,3,5,1,,130,36,1,1,2,2,1,1,2,2,1,1,1,1,1,1,25-34,25-34,No,No,1,1
2024,33100,TX,061,06101780101,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,31,425000,85,7.375,2.5,2,9100,3700,6600,1700,1200,360,0,0,2,2,2,2,,500000,1,1,3,5,1,,145,43,1,1,2,2,1,1,2,2,1,1,1,1,1,1,45-54,45-54,No,No,1,1
2024,12054,CA,107,1070105201,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Female,1,31,585000,88,7.625,2.9,2,11800,4900,8600,2200,1600,360,0,0,2,2,2,2,,664773,1,1,3,5,1,,175,49,1,1,1,2,1,1,2,2,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,38080,NC,183,18301200102,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,31,345000,82,6.925,2.0,2,7700,3100,5500,1400,950,360,0,0,2,2,2,2,,420732,1,1,3,5,1,,125,37,1,1,2,2,1,1,2,2,1,1,1,1,1,1,25-34,25-34,No,No,1,1
2024,29820,OH,035,0350056301,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,31,265000,80,7.25,2.4,2,6900,2700,4700,1200,750,360,0,0,2,2,2,2,,331250,1,1,3,5,1,,100,42,1,1,2,2,1,1,2,2,1,1,1,1,1,1,45-54,35-44,No,No,1,1
2024,12540,AZ,025,0250089101,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,31,495000,75,7.0,2.2,2,9400,3900,7000,1800,1300,360,0,0,2,2,2,2,,660000,1,1,3,5,1,,160,38,1,1,2,2,1,1,2,2,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,19740,GA,135,13501100101,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,31,405000,85,7.5,2.6,2,8600,3500,6200,1600,1100,360,0,0,2,2,2,2,,476471,1,1,3,5,1,,140,46,1,1,2,2,1,1,2,2,1,1,1,1,1,1,45-54,45-54,No,No,1,1
2024,47900,OR,051,05101620101,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Asian,Male,1,31,525000,82,6.75,1.8,2,9600,4000,7100,1800,1300,360,0,0,2,2,2,2,,640244,1,1,3,5,1,,165,35,1,1,1,2,1,1,2,2,1,1,1,1,1,1,25-34,25-34,No,No,1,1
2024,38900,NV,019,0196020801,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,31,445000,100,6.375,1.0,2,10800,4600,7600,1900,1400,360,0,0,2,2,2,2,,445000,1,1,3,5,1,,145,40,2,2,2,2,1,1,2,2,1,1,1,1,1,1,35-44,35-44,No,No,2,2
2024,45300,PA,045,0450950201,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,31,115000,,8.25,4.3,2,5100,2200,3600,900,600,180,0,0,2,2,2,2,,,1,1,3,5,1,,90,33,1,1,2,2,1,1,2,2,1,1,1,1,1,1,25-34,25-34,No,No,1,1
2024,22020,IL,043,0430076301,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,1,31,545000,80,7.0,2.1,2,10100,4200,7400,1900,1400,360,0,0,2,2,2,2,,681250,1,1,3,5,1,,180,37,1,1,4,4,3,3,4,4,3,3,4,4,3,3,35-44,35-44,No,No,1,1
2024,17460,CT,003,0030096101,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,31,465000,75,6.925,2.0,2,8600,3600,6400,1600,1150,360,0,0,2,2,2,2,,620000,1,1,3,5,1,,155,34,1,1,2,2,1,1,2,2,1,1,1,1,1,1,25-34,25-34,No,No,1,1
