activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,14460,29,099,950200,Conventional: First lien,Single family (1-4 units),Not Hispanic or Latino,Asian,Male,1,1,560000,76,6.875,1.5,0,10800,3000,4000,700,1400,360,0,0,0,0,0,0,736842,1,1,1111,1111,1,0,170000,32,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,48,45,0,0,1,1
2024,33100,08,005,850500,Conventional: First lien,Single family (1-4 units),Hispanic or Latino,Black or African American,Female,1,1,298000,89,7.5,1.1,0,8000,2100,3100,450,900,360,0,0,0,0,0,0,334831,1,1,1111,1111,1,0,92000,43,1,1,1,1,1,1,3,3,1,1,2,2,1,1,1,41,39,0,0,1,1
2024,38900,53,033,540400,Conventional: First lien,Single family (1-4 units),Not Hispanic or Latino,White,Male,1,1,775000,68,6.625,1.9,0,14200,4000,5200,950,1800,360,0,0,0,0,0,0,1139706,1,1,1111,1111,1,0,250000,26,1,1,2,2,1,1,5,5,1,1,1,1,1,1,1,56,53,1,1,1,1
2024,23820,39,035,610300,Conventional: First lien,Single family (1-4 units),Hispanic or Latino,Asian,Male,1,1,365000,84,7.25,1.3,0,8900,2400,3400,600,1100,360,0,0,0,0,0,0,434524,1,1,1111,1111,1,0,110000,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,42,0,0,1,1
2024,35620,36,081,970900,Conventional: First lien,Single family (1-4 units),Not Hispanic or Latino,Black or African American,Female,1,1,525000,77,7.0,1.6,0,11000,3100,4100,750,1500,360,0,0,0,0,0,0,681818,1,1,1111,1111,1,0,160000,33,1,1,2,2,1,1,3,3,1,1,2,2,1,1,1,49,46,0,0,1,1
2024,31080,06,071,830200,Conventional: First lien,Single family (1-4 units),Hispanic or Latino,White,Male,1,1,620000,74,6.75,1.7,0,11800,3300,4300,800,1600,360,0,0,0,0,0,0,837838,1,1,1111,1111,1,0,195000,30,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,51,48,1,0,1,1
2024,16980,17,089,720600,FHA: First lien,Single family (1-4 units),Not Hispanic or Latino,Asian,Female,1,1,212000,96,7.75,0,0,6900,1600,2300,0,400,360,0,0,0,0,0,0,220833,1,1,1111,1111,1,0,62000,47,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,35,33,0,0,1,1
2024,19100,21,067,980700,Conventional: First lien,Single family (1-4 units),Hispanic or Latino,Black or African American,Male,1,1,380000,81,7.125,1.5,0,9300,2600,3500,650,1200,360,0,0,0,0,0,0,469136,1,1,1111,1111,1,0,115000,40,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,47,44,0,0,1,1
2024,26420,12,057,130600,VA: First lien,Single family (1-4 units),Not Hispanic or Latino,White,Female,1,1,495000,85,6.5,0,0,8200,2000,2900,0,1000,360,0,0,0,0,0,0,582353,1,1,1111,1111,1,0,145000,32,1,1,2,2,1,1,5,5,1,1,2,2,1,1,1,44,41,0,0,1,1
2024,41860,48,141,990400,Conventional: First lien,Single family (1-4 units),Hispanic or Latino,Asian,Male,1,1,410000,79,7.375,1.4,0,9700,2700,3700,700,1300,360,0,0,0,0,0,0,518987,1,1,1111,1111,1,0,125000,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,46,43,0,0,1,1
2024,38060,45,019,001700,Conventional: First lien,Single family (1-4 units),Not Hispanic or Latino,White,Female,1,1,750000,69,6.875,1.8,0,13800,3900,5100,900,1700,360,0,0,0,0,0,0,1086957,1,1,1111,1111,1,0,235000,28,1,1,2,2,1,1,5,5,1,1,2,2,1,1,1,54,51,1,1,1,1
2024,12060,13,089,120500,FHA: First lien,Single family (1-4 units),Hispanic or Latino,Black or African American,Female,1,1,225000,95,7.625,0,0,7000,1650,2350,0,400,360,0,0,0,0,0,0,236842,1,1,1111,1111,1,0,65000,45,2,2,1,1,1,1,3,3,1,1,2,2,1,1,1,37,35,0,0,1,1
2024,14460,29,099,950300,Conventional: First lien,Single family (1-4 units),Not Hispanic or Latino,Asian,Male,1,1,685000,71,6.75,1.6,0,12500,3500,4600,800,1500,360,0,0,0,0,0,0,964789,1,1,1111,1111,1,0,210000,29,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,52,49,0,0,1,1
2024,33100,08,005,850600,Conventional: First lien,Single family (1-4 units),Hispanic or Latino,White,Male,1,1,355000,87,7.375,1.2,0,8600,2300,3300,500,1000,360,0,0,0,0,0,0,408046,1,1,1111,1111,1,0,108000,41,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,42,40,0,0,1,1
2024,38900,53,033,540500,Conventional: First lien,Single family (1-4 units),Not Hispanic or Latino,Black or African American,Male,1,1,590000,75,7.0,1.7,0,11500,3200,4200,750,1400,360,0,0,0,0,0,0,786667,1,1,1111,1111,1,0,185000,31,1,1,2,2,1,1,3,3,1,1,1,1,1,1,1,50,47,1,0,1,1
2024,23820,39,035,610400,Conventional: First lien,Single family (1-4 units),Hispanic or Latino,White,Female,1,1,425000,82,7.25,1.4,0,9400,2500,3500,650,1200,360,0,0,0,0,0,0,518293,1,1,1111,1111,1,0,130000,37,1,1,1,1,1,1,5,5,1,1,2,2,1,1,1,45,43,0,0,1,1
2024,35620,36,081,971000,Conventional: First lien,Single family (1-4 units),Not Hispanic or Latino,Asian,Male,1,1,825000,66,6.625,1.9,0,15200,4300,5600,1000,1900,360,0,0,0,0,0,0,1250000,1,1,1111,1111,1,0,285000,25,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,59,56,1,1,1,1
2024,31080,06,071,830300,Conventional: First lien,Single family (1-4 units),Hispanic or Latino,Black or African American,Female,1,1,345000,85,7.125,1.3,0,8700,2400,3400,600,1100,360,0,0,0,0,0,0,405882,1,1,1111,1111,1,0,102000,39,1,1,1,1,1,1,3,3,1,1,2,2,1,1,1,43,41,0,0,1,1
2024,16980,17,089,720700,FHA: First lien,Single family (1-4 units),Not Hispanic or Latino,White,Male,1,1,268000,93,7.75,0,0,7300,1750,2500,0,500,360,0,0,0,0,0,0,288172,1,1,1111,1111,1,0,75000,46,2,2,2,2,1,1,5,5,1,1,1,1,1,1,1,38,36,0,0,1,1
2024,19100,21,067,980800,Conventional: First lien,Single family (1-4 units),Hispanic or Latino,Asian,Female,1,1,485000,78,7.0,1.5,0,10600,2900,3900,700,1300,360,0,0,0,0,0,0,621795,1,1,1111,1111,1,0,150000,34,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,48,45,0,0,1,1
2024,26420,12,057,130700,Conventional: First lien,Single family (1-4 units),Not Hispanic or Latino,White,Male,1,1,695000,73,6.75,1.8,0,13200,3700,4800,850,1600,360,0,0,0,0,0,0,952055,1,1,1111,1111,1,0,220000,28,1,1,2,2,1,1,5,5,1,1,1,1,1,1,1,55,52,1,0,1,1
2024,41860,48,141,990500,VA: First lien,Single family (1-4 units),Hispanic or Latino,Black or African American,Male,1,1,365000,89,6.625,0,0,7600,1850,2700,0,700,360,0,0,0,0,0,0,410112,1,1,1111,1111,1,0,105000,33,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,41,39,0,0,1,1
2024,38060,45,019,001800,Conventional: First lien,Single family (1-4 units),Not Hispanic or Latino,Asian,Female,1,1,885000,64,6.625,2.0,0,15800,4400,5700,1000,1900,360,0,0,0,0,0,0,1382813,1,1,1111,1111,1,0,310000,24,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,60,57,1,1,1,1
2024,12060,13,089,120600,FHA: First lien,Single family (1-4 units),Hispanic or Latino,White,Female,1,1,242000,95,7.625,0,0,6800,1600,2300,0,450,360,0,0,0,0,0,0,254737,1,1,1111,1111,1,0,70000,44,2,2,1,1,1,1,5,5,1,1,2,2,1,1,1,36,34,0,0,1,1
2024,14460,29,099,950400,Conventional: First lien,Single family (1-4 units),Not Hispanic or Latino,Black or African American,Male,1,1,615000,76,7.0,1.6,0,11800,3300,4300,750,1400,360,0,0,0,0,0,0,809211,1,1,1111,1111,1,0,190000,30,1,1,2,2,1,1,3,3,1,1,1,1,1,1,1,51,48,1,0,1,1
