activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,19804,12,005,3691.00,Conventional: First lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,Black or African American,Female,1,3,375000,87,7.4,2.9,0,8200,3100,2800,0,550,360,0,0,0,0,0,0,431034,1,1,1111,3,1,0,115000,41,1,1,2,2,1,1,3,2,1,1,2,2,1,1,1,48,46,0,0,1111,1
2024,35620,36,005,0124.00,FHA-insured: First lien,One-to-four family dwelling (other than manufactured housing),Hispanic or Latino,White,Female,1,1,295000,93,6.7,2.2,0,6800,2600,2300,0,380,360,0,0,0,0,0,0,317204,1,1,1111,3,1,0,82000,46,1,1,1,2,1,1,5,2,1,1,2,2,1,1,1,44,42,0,0,1111,1
2024,41860,48,113,7532.00,Conventional: First lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,Asian,Male,1,2,725000,73,6.3,1.9,0,12800,4900,4500,0,950,360,0,0,0,0,0,0,993151,1,1,1111,3,1,0,210000,27,1,1,2,2,1,1,2,2,1,1,1,2,1,1,1,28,26,0,0,1111,1
2024,38060,45,019,8643.00,Conventional: First lien,One-to-four family dwelling (other than manufactured housing),Hispanic or Latino,White,Male,1,3,465000,86,7.2,2.5,0,9100,3500,3100,0,700,360,0,0,0,0,0,0,540698,1,1,1111,3,1,0,140000,38,1,1,1,2,1,1,5,2,1,1,1,2,1,1,1,40,38,0,0,1111,1
2024,12060,01,073,9754.00,Conventional: First lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,Black or African American,Male,1,1,350000,84,6.9,2.4,0,7600,2900,2600,0,500,360,0,0,0,0,0,0,416667,1,1,1111,3,1,0,105000,44,1,1,2,2,1,1,3,2,1,1,1,2,1,1,1,46,44,0,0,1111,1
2024,14460,04,013,1235.00,Conventional: First lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,White,Female,1,2,825000,68,6.0,1.7,0,14500,5600,5200,0,1100,360,0,0,0,0,0,0,1213235,1,1,1111,3,1,0,250000,24,1,1,2,2,1,1,5,2,1,1,2,2,1,1,1,25,23,0,0,1111,1
2024,33100,21,029,5679.00,Conventional: First lien,One-to-four family dwelling (other than manufactured housing),Hispanic or Latino,Asian,Male,1,1,545000,81,6.8,2.3,0,10600,4100,3700,0,800,360,0,0,0,0,0,0,672840,1,1,1111,3,1,0,165000,34,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,35,33,0,0,1111,1
2024,37900,45,063,9877.00,Conventional: First lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Female,1,3,395000,89,7.5,3.1,0,8300,3200,2900,0,600,360,0,0,0,0,0,0,443820,1,1,1111,3,1,0,120000,39,1,1,2,2,1,1,4,2,1,1,2,2,1,1,1,50,48,0,0,1111,1
2024,23844,16,001,7411.00,Conventional: First lien,One-to-four family dwelling (other than manufactured housing),Hispanic or Latino,Black or African American,Female,1,2,285000,91,7.0,2.6,0,6500,2500,2200,0,350,360,0,0,0,0,0,0,313187,1,1,1111,3,1,0,78000,47,1,1,1,2,1,1,3,2,1,1,2,2,1,1,1,43,41,0,0,1111,1
2024,49340,53,033,8521.00,Conventional: First lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,White,Male,1,1,675000,76,6.4,2.1,0,11800,4500,4100,0,880,360,0,0,0,0,0,0,888158,1,1,1111,3,1,0,195000,29,1,1,2,2,1,1,5,2,1,1,1,2,1,1,1,30,28,0,0,1111,1
2024,19804,12,005,3692.00,Conventional: First lien,One-to-four family dwelling (other than manufactured housing),Hispanic or Latino,American Indian or Alaska Native,Male,1,3,425000,82,6.7,2.3,0,8900,3400,3000,0,700,360,0,0,0,0,0,0,518293,1,1,1111,3,1,0,145000,37,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,38,36,0,0,1111,1
2024,35620,36,005,0125.00,Conventional: First lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,Asian,Female,1,2,775000,71,6.2,1.8,0,13200,5100,4700,0,1000,360,0,0,0,0,0,0,1091549,1,1,1111,3,1,0,235000,26,1,1,2,2,1,1,2,2,1,1,2,2,1,1,1,27,25,0,0,1111,1
2024,41860,48,113,7533.00,Conventional: First lien,Manufactured home,Hispanic or Latino,White,Female,1,1,195000,94,8.1,3.3,0,5200,2000,1800,0,250,240,0,0,0,0,0,0,207447,2,1,2,2,1,0,58000,49,1,1,1,2,1,1,5,2,1,1,2,2,1,1,1,51,49,1,0,1111,1
2024,38060,45,019,8644.00,Conventional: First lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,Black or African American,Male,1,3,355000,88,7.1,2.7,0,7800,3000,2700,0,480,360,0,0,0,0,0,0,403409,1,1,1111,3,1,0,110000,42,1,1,2,2,1,1,3,2,1,1,1,2,1,1,1,45,43,0,0,1111,1
2024,12060,01,073,9755.00,Conventional: First lien,One-to-four family dwelling (other than manufactured housing),Hispanic or Latino,White,Male,1,1,495000,79,6.5,2.2,0,9700,3700,3300,0,750,360,0,0,0,0,0,0,626582,1,1,1111,3,1,0,150000,32,1,1,1,2,1,1,5,2,1,1,1,2,1,1,1,36,34,0,0,1111,1
2024,14460,04,013,1236.00,Conventional: First lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Female,1,2,585000,74,6.3,2.0,0,10900,4200,3800,0,850,360,0,0,0,0,0,0,790541,1,1,1111,3,1,0,180000,28,1,1,2,2,1,1,4,2,1,1,2,2,1,1,1,31,29,0,0,1111,1
2024,33100,21,029,5680.00,FHA-insured: First lien,One-to-four family dwelling (other than manufactured housing),Hispanic or Latino,Black or African American,Female,1,1,275000,92,6.8,2.3,0,6300,2400,2100,0,320,360,0,0,0,0,0,0,298913,1,1,1111,3,1,0,75000,48,1,1,1,2,1,1,3,2,1,1,2,2,1,1,1,41,39,0,0,1111,1
2024,37900,45,063,9878.00,Conventional: First lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,Asian,Male,1,3,695000,77,6.6,2.2,0,12200,4700,4300,0,920,360,0,0,0,0,0,0,902597,1,1,1111,3,1,0,205000,31,1,1,2,2,1,1,2,2,1,1,1,2,1,1,1,33,31,0,0,1111,1
2024,23844,16,001,7412.00,Conventional: First lien,One-to-four family dwelling (other than manufactured housing),Hispanic or Latino,White,Female,1,2,445000,84,7.3,2.6,0,9200,3500,3100,0,680,360,0,0,0,0,0,0,529762,1,1,1111,3,1,0,155000,39,1,1,1,2,1,1,5,2,1,1,2,2,1,1,1,42,40,0,0,1111,1
2024,49340,53,033,8522.00,Conventional: First lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,American Indian or Alaska Native,Male,1,1,365000,86,6.9,2.5,0,8000,3100,2800,0,520,360,0,0,0,0,0,0,424419,1,1,1111,3,1,0,125000,41,1,1,2,2,1,1,1,2,1,1,1,2,1,1,1,47,45,0,0,1111,1
2024,19804,12,005,3693.00,Conventional: First lien,One-to-four family dwelling (other than manufactured housing),Hispanic or Latino,Asian,Female,1,3,515000,81,6.7,2.4,0,9900,3800,3400,0,780,360,0,0,0,0,0,0,635802,1,1,1111,3,1,0,165000,35,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,37,35,0,0,1111,1
2024,35620,36,005,0126.00,Conventional: First lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,White,Male,1,2,885000,69,5.9,1.6,0,15200,5800,5400,0,1200,360,0,0,0,0,0,0,1282609,1,1,1111,3,1,0,275000,23,1,1,2,2,1,1,5,2,1,1,1,2,1,1,1,24,22,0,0,1111,1
2024,41860,48,113,7534.00,Conventional: First lien,One-to-four family dwelling (other than manufactured housing),Hispanic or Latino,Black or African American,Female,1,1,325000,89,7.2,2.8,0,7300,2800,2500,0,450,360,0,0,0,0,0,0,365169,1,1,1111,3,1,0,95000,45,1,1,1,2,1,1,3,2,1,1,2,2,1,1,1,49,47,0,0,1111,1
2024,38060,45,019,8645.00,Conventional: First lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Male,1,3,595000,73,6.4,2.1,0,11100,4300,3900,0,820,360,0,0,0,0,0,0,815068,1,1,1111,3,1,0,185000,30,1,1,2,2,1,1,4,2,1,1,1,2,1,1,1,32,30,0,0,1111,1
2024,12060,01,073,9756.00,Conventional: First lien,One-to-four family dwelling (other than manufactured housing),Hispanic or Latino,White,Female,1,2,425000,83,6.8,2.5,0,8800,3400,3000,0,650,360,0,0,0,0,0,0,512048,1,1,1111,3,1,0,140000,37,1,1,1,2,1,1,5,2,1,1,2,2,1,1,1,41,39,0,0,1111,1
2024,14460,04,013,1237.00,Conventional: First lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,Asian,Male,1,1,765000,72,6.1,1.9,0,13800,5300,4900,0,1050,360,0,0,0,0,0,0,1062500,1,1,1111,3,1,0,240000,27,1,1,2,2,1,1,2,2,1,1,1,2,1,1,1,29,27,0,0,1111,1
2024,33100,21,029,5681.00,Conventional: First lien,Manufactured home,Hispanic or Latino,American Indian or Alaska Native,Male,1,1,205000,93,8.0,3.2,0,5400,2100,1900,0,280,240,0,0,0,0,0,0,220430,2,1,2,2,1,0,62000,46,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,52,50,1,0,1111,1
2024,37900,45,063,9879.00,Conventional: First lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,White,Female,1,3,685000,75,6.5,2.2,0,12100,4600,4200,0,920,360,0,0,0,0,0,0,913333,1,1,1111,3,1,0,215000,29,1,1,2,2,1,1,5,2,1,1,2,2,1,1,1,31,29,0,0,1111,1
