"2024","Atlanta-Sandy Springs-Alpharetta, GA","GA","061","21501016400.0","Conventional:Subordinate Lien","Single Family (1-4 Units):Site-Built","Hispanic or Latino","White","Male","File closed for incompleteness","33","60000.0","0.73","3.0","3","Yes","42000.0","100.0","0","0","0","250","2","2","2","2","1","1","5","1","1","2","45-54","9999","Yes","0","0"

"2024","Phoenix-Mesa-Scottsdale, AZ","AZ","061","21501016400.0","FHA","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","Asian","Female","File closed for incompleteness","29","70000.0","0.81","2.0","3","Yes","32000.0","100.0","0","0","0","220","1","2","2","2","1","1","5","1","1","1","55-64","9999","Yes","1","1"

"2024","San Francisco-Oakland-Berkeley, CA","CA","061","21501016400.0","Conventional:Subordinate Lien","Single Family (1-4 Units):Site-Built","Hispanic or Latino","Black or African American","Male","File closed for incompleteness","30","80000.0","0.74","3.0","3","Yes","48000.0","100.0","0","0","0","240","2","2","2","2","1","1","5","1","1","2","35-44","9999","Yes","0","0"

"2024","Miami-Fort Lauderdale-West Palm Beach, FL","FL","061","21501016400.0","FHA","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","Asian","Female","Approved but not accepted","28","90000.0","0.71","2.0","3","Yes","54000.0","100.0","0","0","0","200","2","2","2","2","1","1","5","1","1","1","25-34","9999","Yes","1","1"

"2024","Boston-Cambridge-Nashua, MA-NH","MA","061","21501016400.0","Conventional:Subordinate Lien","Single Family (1-4 Units):Site-Built","Hispanic or Latino","White","Male","File closed for incompleteness","32","70000.0","0.78","2.0","3","Yes","44000.0","100.0","0","0","0","250","2","2","2","2","1","1","5","1","1","2","45-54","9999","Yes","0","0"

"2024","Denver-Aurora-Lakewood, CO","CO","061","21501016400.0","FHA","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","Asian","Female","File closed for incompleteness","29","60000.0","0.79","3.0","3","Yes","42000.0","100.0","0","0","0","200","2","2","2","2","1","1","5","1","1","1","55-64","9999","Yes","1","1"

"2024","Minneapolis-St Paul-Bloomington, MN-WI","MN","061","21501016400.0","Conventional:Subordinate Lien","Single Family (1-4 Units):Site-Built","Hispanic or Latino","Black or African American","Male","Approved but not accepted","33","80000.0","0.83","2.0","3","Yes","52000.0","100.0","0","0","0","240","2","2","2","2","1","1","5","1","1","2","35-44","9999","Yes","0","0"

"2024","St Louis, MO-IL","MO","061","21501016400.0","FHA","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","Asian","Female","File closed for incompleteness","30","50000.0","0.75","3.0","3","Yes","32000.0","100.0","0","0","0","220","1","2","2","2","1","1","5","1","1","1","25-34","9999","Yes","1","1"

"2024","Seattle-Tacoma-Bellevue, WA","WA","061","21501016400.0","Conventional:Subordinate Lien","Single Family (1-4 Units):Site-Built","Hispanic or Latino","White","Male","Approved but not accepted","34","70000.0","0.78","2.0","3","Yes","44000.0","100.0","0","0","0","250","2","2","2","2","1","1","5","1","1","1","45-54","9999","Yes","0","0"

"2024","Dallas-Fort Worth-Arlington, TX","TX","061","21501016400.0","FHA","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","Asian","Female","File closed for incompleteness","28","90000.0","0.77","3.0","3","Yes","52000.0","100.0","0","0","0","200","2","2","2","2","1","1","5","1","1","1","55-64","9999","Yes","1","1"

"2024","Washington-Baltimore-Arlington, DC-MD-VA","MD","061","21501016400.0","Conventional:Subordinate Lien","Single Family (1-4 Units):Site-Built","Hispanic or Latino","Black or African American","Male","File closed for incompleteness","31","60000.0","0.7","3.0","3","Yes","40000.0","100.0","0","0","0","240","2","2","2","2","1","1","5","1","1","1","35-44","9999","Yes","0","0"

"2024","Chicago-Naperville-Elgin, IL-IN-WI","IL","061","21501016400.0","FHA","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","Asian","Female","Approved but not accepted","29","70000.0","0.73","2.0","3","Yes","42000.0","100.0","0","0","0","220","1","2","2","2","1","1","5","1","1","1","55-64","9999","Yes","1","1"

"2024","Los Angeles-Long Beach-Anaheim, CA","CA","061","21501016400.0","Conventional:Subordinate Lien","Single Family (1-4 Units):Site-Built","Hispanic or Latino","White","Male","File closed for incompleteness","30","90000.0","0.75","3.0","3","Yes","60000.0","100.0","0","0","0","250","2","2","2","2","1","1","5","1","1","1","45-54","9999","Yes","0","0"

"2024","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","PA","061","21501016400.0","FHA","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","Asian","Female","File closed for incompleteness","33","50000.0","0.79","2.0","3","Yes","32000.0","100.0","0","0","0","200","2","2","2","2","1","1","5","1","1","1","55-64","9999","Yes","1","1"

"2024","Phoenix-Mesa-Scottsdale, AZ","AZ","061","21501016400.0","Conventional:Subordinate Lien","Single Family (1-4 Units):Site-Built","Hispanic or Latino","Black or African American","Male","Approved but not accepted","32","70000.0","0.76","2.0","3","Yes","52000.0","100.0","0","0","0","240","2","2","2","2","1","1","5","1","1","1","35-44","9999","Yes","0","0"

"2024","Houston-The Woodlands-Sugar Land, TX","TX","061","21501016400.0","FHA","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","Asian","Female","File closed for incompleteness","28","60000.0","0.76","3.0","3","Yes","42000.0","100.0","0","0","0","220","1","2","2","2","1","1","5","1","1","1","55-64","9999","Yes","1","1"

"2024","Washington-Baltimore-Arlington, DC-MD-VA","MD","061","21501016400.0","Conventional:Subordinate Lien","Single Family (1-4 Units):Site-Built","Hispanic or Latino","White","Male","File closed for incompleteness","34","80000.0","0.78","2.0","3","Yes","52000.0","100.0","0","0","0","250","2","2","2","2","1","1","5","1","1","1","45-54","9999","Yes","0","0"

"2024","San Francisco-Oakland-Berkeley, CA","CA","061","21501016400.0","FHA","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","Asian","Female","Approved but not accepted","30","60000.0","0.75","2.0","3","Yes","42000.0","100.0","0","0","0","200","2","2","2","2","1","1","5","1","1","1","55-64","9999","Yes","1","1"

"2024","Atlanta-Sandy Springs-Alpharetta, GA","GA","061","21501016400.0","Conventional:Subordinate Lien","Single Family (1-4 Units):Site-Built","Hispanic or Latino","Black or African American","Male","File closed for incompleteness","31","70000.0","0.81","2.0","3","Yes","56000.0","100.0","0","0","0","240","2","2","2","2","1","1","5","1","1","1","35-44","9999","Yes","0","0"

"2024","Boston-Cambridge-Nashua, MA-NH","MA","061","21501016400.0","FHA","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","Asian","Female","File closed for incompleteness","28","80000.0","0.72","3.0","3","Yes","50000.0","100.0","0","0","0","220","1","2","2","2","1","1","5","1","1","1","55-64","9999","Yes","1","1"

"2024","Minneapolis-St Paul-Bloomington, MN-WI","MN","061","21501016400.0","Conventional:Subordinate Lien","Single Family (1-4 Units):Site-Built","Hispanic or Latino","White","Male","Approved but not accepted","29","90000.0","0.78","2.0","3","Yes","52000.0","100.0","0","0","0","250","2","2","2","2","1","1","5","1","1","1","45-54","9999","Yes","0","0"

"2024","Portland-Vancouver-Hillsboro, OR-WA","OR","061","21501016400.0","FHA","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","Asian","Female","File closed for incompleteness","33","60000.0","0.76","2.0","3","Yes","42000.0","100.0","0","0","0","200","2","2","2","2","1","1","5","1","1","1","55-64","9999","Yes","1","1"

"2024","St Louis, MO-IL","MO","061","21501016400.0","Conventional:Subordinate Lien","Single Family (1-4 Units):Site-Built","Hispanic or Latino","Black or African American","Male","File closed for incompleteness","30","80000.0","0.81","2.0","3","Yes","56000.0","100.0","0","0","0","240","2","2","2","2","1","1","5","1","1","1","35-44","9999","Yes","0","0"

"2024","Cleveland-Elyria, OH","OH","061","21501016400.0","FHA","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","Asian","Female","Approved but not accepted","28","70000.0","0.73","3.0","3","Yes","42000.0","100.0","0","0","0","220","1","2","2","2","1","1","5","1","1","1","55-64","9999","Yes","1","1"

"2024","Kansas City, MO-KS","MO","061","21501016400.0","Conventional:Subordinate Lien","Single Family (1-4 Units):Site-Built","Hispanic or Latino","White","Male","File closed for incompleteness","34","60000.0","0.78","2.0","3","Yes","40000.0","100.0","0","0","0","250","2","2","2","2","1","1","5","1","1","1","45-54","9999","Yes","0","0"

"2024","San Jose-Sunnyvale-Santa Clara, CA","CA","061","21501016400.0","FHA","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","Asian","Female","File closed for incompleteness","32","80000.0","0.77","2.0","3","Yes","52000.0","100.0","0","0","0","200","2","2","2","2","1","1","5","1","1","1","55-64","9999","Yes","1","1"

"2024","Riverside-San Bernardino-Ontario, CA","CA","061","21501016400.0","Conventional:Subordinate Lien","Single Family (1-4 Units):Site-Built","Hispanic or Latino","Black or African American","Male","Approved but not accepted","29","70000.0","0.74","2.0","3","Yes","52000.0","100.0","0","0","0","240","2","2","2","2","1","1","5","1","1","1","35-44","9999","Yes","0","0"

"2024","San Antonio, TX","TX","061","21501016400.0","FHA","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","Asian","Female","File closed for incompleteness","30","60000.0","0.82","2.0","3","Yes","42000.0","100.0","0","0","0","220","1","2","2","2","1","1","5","1","1","1","55-64","9999","Yes","1","1"

"2024","Portland-Vancouver-Hillsboro, OR-WA","OR","061","21501016400.0","Conventional:Subordinate Lien","Single Family (1-4 Units):Site-Built","Hispanic or Latino","White","Male","File closed for incompleteness","33","90000.0","0.79","2.0","3","Yes","62000.0","100.0","0","0","0","250","2","2","2","2","1","1","5","1","1","1","45-54","9999","Yes","0","0"

"2024","Columbus, OH","OH","061","21501016400.0","FHA","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","Asian","Female","Approved but not accepted","29","70000.0","0.74","2.0","3","Yes","52000.0","100.0","0","0","0","200","2","2","2","2","1","1","5","1","1","1","55-64","9999","Yes","1","1"

"2024","Florida","FL","061","21501016400.0","Conventional:Subordinate Lien","Single Family (1-4 Units):Site-Built","Hispanic or Latino","Black or African American","Male","File closed for incompleteness","30","80000.0","0.75","2.0","3","Yes","52000.0","100.0","0","0","0","240","2","2","2","2","1","1","5","1","1","1","35-44","9999","Yes","0","0"

"2024","Detroit-Warren-Dearborn, MI","MI","061","21501016400.0","FHA","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","Asian","Female","File closed for incompleteness","34","60000.0","0.78","2.0","3","Yes","42000.0","100.0","0","0","0","220","1","2","2","2","1","1","5","1","1","1","55-64","9999","Yes","1","1"

"2024","Dallas-Fort Worth-Arlington, TX","TX","061","21501016400.0","Conventional:Subordinate Lien","Single Family (1-4 Units):Site-Built","Hispanic or Latino","White","Male","Approved but not accepted","28","70000.0","0.76","2.0","3","Yes","52000.0","100.0","0","0","0","250","2","2","2","2","1","1","5","1","1","1","45-54","9999","Yes","0","0"

"2024","Raleigh-Durham-Chapel Hill, NC","NC","061","21501016400.0","FHA","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","Asian","Female","File closed for incompleteness","29","60000.0","0.77","2.0","3","Yes","42000.0","100.0","0","0","0","200","2","2","2","2","1","1","5","1","1","1","55-64","9999","Yes","1","1"

"2024","Indianapolis-Carmel-Anderson, IN","IN","061","21501016400.0","Conventional:Subordinate Lien","Single Family (1-4 Units):Site-Built","Hispanic or Latino","Black or African American","Male","File closed for incompleteness","30","90000.0","0.82","2.0","3","Yes","62000.0","100.0","0","0","0","240","2","2","2","2","1","1","5","1","1","1","35-44","9999","Yes","0","0"

"2024","Sacramento-Roseville-Arden-Arcade, CA","CA","061","21501016400.0","FHA","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","Asian","Female","Approved but not accepted","33","70000.0","0.75","2.0","3","Yes","52000.0","100.0","0","0","0","220","1","2","2","2","1","1","5","1","1","1","55-64","9999","Yes","1","1"

"2024","Virginia","VA","061","21501016400.0","Conventional:Subordinate Lien","Single Family (1-4 Units):Site-Built","Hispanic or Latino","White","Male","File closed for incompleteness","32","80000.0","0.79","2.0","3","Yes","52000.0","100.0","0","0","0","250","2","2","2","2","1","1","5","1","1","1","45-54","9999","Yes","0","0"

"2024","Denver-Aurora-Lakewood, CO","CO","061","21501016400.0","FHA","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","Asian","Female","File closed for incompleteness","34","60000.0","0.74","2.0","3","Yes","42000.0","100.0","0","0","0","200","2","2","2","2","1","1","5","1","1","1","55-64","9999","Yes","1","1"

"2024","Oklahoma City, OK","OK","061","21501016400.0","Conventional:Subordinate Lien","Single Family (1-4 Units):Site-Built","Hispanic or Latino","Black or African American","Male","Approved but not accepted","29","70000.0","0.83","2.0","3","Yes","52000.0","100.0","0","0","0","240","2","2","2","2","1","1","5","1","1","1","35-44","9999","Yes","0","0"

"2024","Cincinnati, OH-KY-IN","OH","061","21501016400.0","FHA","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","Asian","Female","File closed for incompleteness","28","90000.0","0.76","2.0","3","Yes","52000.0","100.0","0","0","0","220","1","2","2","2","1","1","5","1","1","1","55-64","9999","Yes","1","1"

"2024","Knoxville-Jackson, TN-AL","TN","061","21501016400.0","Conventional:Subordinate Lien","Single Family (1-4 Units):Site-Built","Hispanic or Latino","White","Male","File closed for incompleteness","31","70000.0","0.82","2.0","3","Yes","52000.0","100.0","0","0","0","250","2","2","2","2","1","1","5","1","1","1","45-54","9999","Yes","0","0"

"2024","Greenville-Anderson-Mauldin, SC","SC","061","21501016400.0","FHA","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","Asian","Female","Approved but not accepted","30","90000.0","0.74","2.0","3","Yes","52000.0","100.0","0","0","0","200","2","2","2","2","1","1","5","1","1","1","55-64","9999","Yes","1","1"

"2024","Omaha-Council Bluffs, NE-IA","NE","061","21501016400.0","Conventional:Subordinate Lien","Single Family (1-4 Units):Site-Built","Hispanic or Latino","Black or African American","Male","File closed for incompleteness","32","70000.0","0.79","2.0","3","Yes","52000.0","100.0","0","0","0","240","2","2","2","2","1","1","5","1","1","1","35-44","9999","Yes","0","0"

"2024","Boise City, ID","ID","061","21501016400.0","FHA","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","Asian","Female","File closed for incompleteness","28","80000.0","0.75","2.0","3","Yes","42000.0","100.0","0","0","0","220","1","2","2","2","1","1","5","1","1","1","55-64","9999","Yes","1","1"

"2024","Colorado Springs, CO","CO","061","21501016400.0","Conventional:Subordinate Lien","Single Family (1-4 Units):Site-Built","Hispanic or Latino","White","Male","Approved but not accepted","30","90000.0","0.78","2.0","3","Yes","52000.0","100.0","0","0","0","250","2","2","2","2","1","1","5","1","1","1","45-54","9999","Yes","0","0"

"2024","Austin-Round Rock, TX","TX","061","21501016400.0","FHA","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","Asian","Female","File closed for incompleteness","29","80000.0","0.76","2.0","3","Yes","52000.0","100.0","0","0","0","220","1","2","2","2","1","1","5","1","1","1","55-64","9999","Yes","1","1"
"activity_year","derived_msa-md","state_code","county_code","census_tract","derived_loan_product_type","derived_dwelling_category","derived_ethnicity","derived_race","derived_sex","action_taken","loan_purpose","loan_amount","loan_to_value_ratio","interest_rate","rate_spread","hoepa_status","total_loan_costs","total_points_and_fees","origination_charges","discount_points","lender_credits","loan_term","prepayment_penalty_term","intro_rate_period","negative_amortization","interest_only_payment","balloon_payment","other_nonamortizing_features","property_value","construction_method","occupancy_type","manufactured_home_secured_property_type","manufactured_home_land_property_interest","total_units","multifamily_affordable_units","income","debt_to_income_ratio","applicant_credit_score_type","co_applicant_credit_score_type","applicant_ethnicity-1","co_applicant_ethnicity-1","applicant_ethnicity_observed","co_applicant_ethnicity_observed","applicant_race-1","co_applicant_race-1","applicant_race_observed","co_applicant_race_observed","applicant_sex","co_applicant_sex","applicant_sex_observed","co_applicant_sex_observed","applicant_age","co_applicant_age","applicant_age_above_62","co_applicant_age_above_62","submission_of_application","initially_payable_to_institution"
"2024","New York-Northern New Jersey-Long Island, NY-NJ-PA","35","1430.0","14300502000.0","FHA:Other 1-4 Family Ownership","Single Family (1-4 Units):Site-Built","Hispanic or Latino","Asian","Female","File closed for incompleteness","32","25000.0","0.848","4.2","0.0","0","0","0","0","0","240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","4.0","9999","Yes","1","1"
"2024","Los Angeles-Long Beach-Anaheim, CA","6","1030.0","10300502000.0","Conventional:Subordinate Lien","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","White","Male","File closed for incompleteness","35","15000.0","","3.0","","","1","2000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0","9999","Yes","1","1"
"2024","Chicago-Naperville-Elgin, IL-IN-WI","17","1720.0","17200502000.0","VA:Other 1-4 Family Ownership","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","White","Male","Approved but not accepted","44","20000.0","0.925","3.9","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9999","No","1","1"
"2024","Dallas-Fort Worth-Arlington, TX","48","0970.0","09700502000.0","Conventional:Subordinate Lien","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","White","Female","File closed for incompleteness","31","18000.0","0.812","3.4","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9999","No","1","1"
"2024","Washington-Baltimore-Arlington, DC-MD-VA","45","1120.0","11200502000.0","FHA:Owner Occupied","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","White","Male","File closed for incompleteness","38","22000.0","0.958","3.6","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9999","No","1","1"
"2024","Houston-The Woodlands-Sugar Land, TX","33,""1120.0","11200502000.0","VA:Owner Occupied","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","White","Female","File closed for incompleteness","32","25000.0","0.929","3.8","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9999","Yes","1","1"
"2024","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","35,""1430.0","14300502000.0","Conventional:Subordinate Lien","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","Asian","Male","File closed for incompleteness","36","28000.0","0.914","4.1","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9999","No","1","1"
"2024","Atlanta-Sandy Springs-Roswell, GA","13,""0710.0","07100502000.0","FHA:Owner Occupied","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","White","Female","File closed for incompleteness","41","30000.0","0.925","3.9","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9999","Yes","1","1"
"2024","San Francisco-Oakland-Hayward, CA","6,""0710.0","07100502000.0","VA:Owner Occupied","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","Asian","Male","File closed for incompleteness","31","32000.0","0.911","4.0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9999","No","1","1"
"2024","Austin-Round Rock, TX","48,""0970.0","09700502000.0","Conventional:Owner Occupied","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","White","Female","File closed for incompleteness","34","35000.0","0.899","3.7","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9999","Yes","1","1"
"2024","Seattle-Tacoma-Bellevue, WA","92,""0710.0","07100502000.0","FHA:Owner Occupied","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","White","Male","File closed for incompleteness","42","40000.0","0.918","4.2","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9999","No","1","1"
"2024","Boston-Cambridge-Nashua, MA-NH","25,""1430.0","14300502000.0","Conventional:Owner Occupied","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","Asian","Female","File closed for incompleteness","35","43000.0","0.928","4.1","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9999","Yes","1","1"
"2024","Denver-Aurora-Lakewood, CO","8,""0710.0","07100502000.0","VA:Owner Occupied","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","White","Male","File closed for incompleteness","40","46000.0","0.93","4.0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9999","No","1","1"
"2024","Miami-Fort Lauderdale-West Palm Beach, FL","12,""0710.0","07100502000.0","Conventional:Owner Occupied","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","Asian","Female","File closed for incompleteness","39","50000.0","0.915","4.3","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9999","Yes","1","1"
"2024","Riverside-San Bernardino-Ontario, CA","6,""1430.0","14300502000.0","FHA:Owner Occupied","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","White","Male","File closed for incompleteness","37","54000.0","0.913","4.2","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9999","No","1","1"
"2024","Minneapolis-St Paul-Bloomington, MN-WI","27,""0710.0","07100502000.0","VA:Owner Occupied","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","Asian","Female","File closed for incompleteness","38","59000.0","0.907","4.1","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9999","Yes","1","1"
"2024","St Louis, MO-IL","29,""1430.0","14300502000.0","Conventional:Owner Occupied","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","White","Male","File closed for incompleteness","41","63000.0","0.929","3.8","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9999","No","1","1"
"2024","Detroit-Warren-Dearborn, MI","26,""0710.0","07100502000.0","FHA:Owner Occupied","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","White","Female","File closed for incompleteness","43","68000.0","0.894","4.0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9999","Yes","1","1"
"2024","Baltimore-Columbia-Towson, MD","24,""1430.0","14300502000.0","VA:Owner Occupied","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","Asian","Male","File closed for incompleteness","36","72000.0","0.916","4.1","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9999","No","1","1"
"2024","Cleveland-Elyria, OH","37,""0710.0","07100502000.0","Conventional:Owner Occupied","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","White","Female","File closed for incompleteness","40","75000.0","0.911","4.2","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9999","Yes","1","1"
"2024","Kansas City, MO-KS","29,""1430.0","14300502000.0","FHA:Owner Occupied","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","Asian","Male","File closed for incompleteness","39","80000.0","0.896","4.3","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9999","No","1","1"
"2024","Cincinnati, OH-KY-IN","37,""0710.0","07100502000.0","Conventional:Owner Occupied","Single Family (1-4 Units):Site-Built","Not Hispanic or Latino","White","Female","File closed for incompleteness","41","85000.0","0.909","4.1","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9999","Yes","1","1"
