activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,17140,IN,18057,18057000100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,235000,78,6.125,1.0,0,2900,1500,750,250,0,360,0,0,2,2,2,2,,300000,1,1,,,1,,75000,33,1,1,2,5,2,4,5,8,2,4,1,5,2,4,35-44,35-44,0,0,1,1
2024,33460,NC,37183,37183000100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,1,320000,85,6.75,1.75,0,3800,2000,1000,500,0,360,0,0,2,2,2,2,,375000,1,1,,,1,,88000,38,1,2,2,5,2,4,3,8,2,4,2,5,2,4,45-54,35-44,0,0,1,1
2024,41180,VA,51059,51059000100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,1,525000,72,5.875,0.75,0,5800,3000,1500,750,0,360,0,0,2,2,2,2,,730000,1,1,,,1,,180000,29,1,2,2,5,2,4,2,8,2,4,2,5,2,4,35-44,35-44,0,0,1,1
2024,22020,MI,26163,26163000100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,195000,80,6.5,1.5,0,2400,1200,600,200,0,360,0,0,2,2,2,2,,245000,1,1,,,1,,62000,35,1,1,2,5,2,4,5,8,2,4,1,5,2,4,45-54,9999,0,,1,1
2024,45300,CO,8031,80310000100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,485000,75,6.0,1.0,0,5200,2700,1350,600,0,360,0,0,2,2,2,2,,645000,1,1,,,1,,155000,28,1,2,2,5,2,4,5,8,2,4,2,5,2,4,35-44,35-44,0,0,1,1
2024,36540,OH,39017,39017000100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,1,265000,82,6.625,1.5,0,3200,1700,850,350,0,360,0,0,2,2,2,2,,325000,1,1,,,2,,82000,37,1,1,1,5,1,4,5,8,2,4,1,5,2,4,45-54,35-44,0,0,1,1
2024,40900,UT,49035,49035000100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,1,395000,78,5.75,0.5,0,4300,2200,1100,400,0,360,0,0,2,2,2,2,,505000,1,1,,,1,,135000,30,1,1,2,5,2,4,2,8,2,4,1,5,2,4,25-34,25-34,0,0,1,1
2024,12420,AR,5043,5043010100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,1,185000,88,7.0,2.0,0,2300,1200,600,250,0,360,0,0,2,2,2,2,,210000,1,1,,,1,,52000,41,1,2,2,5,2,4,3,8,2,4,2,5,2,4,35-44,9999,0,,1,1
2024,29820,MA,25009,25009040100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,625000,68,5.625,0.25,0,6900,3600,1800,900,0,360,0,0,2,2,2,2,,920000,1,1,,,1,,250000,25,1,1,2,5,2,4,5,8,2,4,1,5,2,4,45-54,45-54,0,0,1,1
2024,49180,WA,53061,53061000200,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,555000,70,6.125,1.0,0,6100,3200,1600,750,0,360,0,0,2,2,2,2,,795000,1,1,,,1,,195000,27,1,2,2,5,2,4,5,8,2,4,2,5,2,4,35-44,35-44,0,0,1,1
2024,18140,IA,19153,19153000100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,185000,75,5.875,0.75,0,2200,1100,550,150,0,360,0,0,2,2,2,2,,245000,1,1,,,1,,68000,31,1,1,2,5,2,4,5,8,2,4,1,5,2,4,55-64,9999,1,,1,1
2024,35380,NY,36103,36103000100,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,32,95000,,7.5,2.5,0,1400,900,450,200,0,180,,,2,2,2,2,,385000,1,1,,,1,,115000,24,1,2,2,5,2,4,2,8,2,4,2,5,2,4,35-44,9999,0,,1,1
2024,45060,CA,6065,6065010101,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,1,515000,90,6.375,0,0,5900,3400,1700,850,0,360,0,0,2,2,2,2,,570000,1,1,,,2,,125000,39,1,1,1,5,1,4,5,8,2,4,1,5,2,4,25-34,25-34,0,0,1,1
2024,22380,FL,12086,12086000100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,1,355000,85,6.875,1.75,0,4100,2200,1100,550,0,360,0,0,2,2,2,2,,415000,1,1,,,1,,98000,34,1,2,2,5,2,4,3,8,2,4,2,5,2,4,45-54,35-44,0,0,1,1
2024,24330,GA,13121,13121000200,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,295000,92,5.375,0,0,3100,1600,800,0,0,360,0,0,2,2,2,2,,320000,1,1,,,1,,85000,42,1,1,2,5,2,4,5,8,2,4,1,5,2,4,35-44,35-44,0,0,1,1
2024,38340,TX,48201,48201000100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Asian,Female,1,1,385000,80,6.25,1.0,0,4300,2300,1150,500,0,360,0,0,2,2,2,2,,480000,1,1,,,1,,130000,29,1,2,1,5,1,4,2,8,2,4,2,5,2,4,35-44,35-44,0,0,1,1
2024,12940,AZ,4012,4012010100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,465000,78,6.5,1.25,0,5100,2600,1300,600,0,360,0,0,2,2,2,2,,595000,1,1,,,1,,165000,26,1,1,2,5,2,4,5,8,2,4,1,5,2,4,45-54,35-44,0,0,1,1
2024,24500,NC,37135,37135000100,USDA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,225000,95,4.5,0,0,2400,1300,650,0,0,360,0,0,2,2,2,2,,235000,1,1,,,1,,58000,45,1,2,2,5,2,4,5,8,2,4,2,5,2,4,25-34,9999,0,,1,1
2024,35620,NY,36081,36081000100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,1,580000,72,6.0,0.75,0,6300,3300,1650,800,0,360,0,0,2,2,2,2,,805000,1,1,,,1,,200000,30,1,1,2,5,2,4,3,8,2,4,1,5,2,4,45-54,45-54,0,0,1,1
2024,14460,AZ,4013,4013010200,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,American Indian or Alaska Native,Female,1,1,340000,83,6.75,1.5,0,3900,2100,1050,450,0,360,0,0,2,2,2,2,,410000,1,1,,,1,,95000,36,1,2,1,5,1,4,1,8,2,4,2,5,2,4,35-44,9999,0,,1,1
2024,17820,OH,39045,39045000100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,245000,77,5.75,0.5,0,2800,1400,700,200,0,360,0,0,2,2,2,2,,315000,1,1,,,1,,78000,32,1,1,2,5,2,4,5,8,2,4,1,5,2,4,55-64,9999,1,,1,1
2024,41860,CA,6071,6071010101,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,1,625000,85,6.125,0,0,7100,4000,2000,1000,0,360,0,0,2,2,2,2,,735000,1,1,,,2,,165000,33,1,1,2,5,2,4,2,8,2,4,1,5,2,4,35-44,35-44,0,0,1,1
2024,22020,MI,26125,26125000100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,215000,82,6.625,1.75,0,2600,1400,700,300,0,360,0,0,2,2,2,2,,260000,1,1,,,1,,70000,37,1,2,2,5,2,4,5,8,2,4,2,5,2,4,45-54,9999,0,,1,1
2024,38900,WI,55059,55059000100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,255000,74,5.625,0.25,0,2900,1500,750,150,0,360,0,0,2,2,2,2,,345000,1,1,,,1,,82000,28,1,1,2,5,2,4,5,8,2,4,1,5,2,4,35-44,35-44,0,0,1,1
2024,42660,CA,6075,6075010201,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Female,1,1,475000,81,6.375,1.0,0,5300,2900,1450,650,0,360,0,0,2,2,2,2,,585000,1,1,,,1,,140000,31,1,2,1,5,1,4,3,8,2,4,2,5,2,4,25-34,25-34,0,0,1,1
2024,17460,IN,18089,18089000100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,215000,79,6.0,1.0,0,2500,1300,650,200,0,360,0,0,2,2,2,2,,270000,1,1,,,1,,72000,30,1,1,2,5,2,4,5,8,2,4,1,5,2,4,45-54,9999,0,,1,1
2024,33460,NC,37183,37183000200,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,1,295000,86,6.75,1.5,0,3400,1800,900,450,0,360,0,0,2,2,2,2,,345000,1,1,,,1,,92000,35,1,1,2,5,2,4,3,8,2,4,1,5,2,4,35-44,35-44,0,0,1,1
2024,12060,AL,1073,1073010300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,205000,80,6.5,1.5,0,2400,1200,600,250,0,360,0,0,2,2,2,2,,255000,1,1,,,1,,65000,33,1,2,2,5,2,4,5,8,2,4,2,5,2,4,45-54,9999,0,,1,1
2024,49180,WA,53033,53033000300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,1,525000,73,5.875,0.75,0,5700,2900,1450,700,0,360,0,0,2,2,2,2,,720000,1,1,,,1,,185000,26,1,1,2,5,2,4,2,8,2,4,1,5,2,4,35-44,35-44,0,0,1,1
2024,17820,OH,39095,39095000100,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,32,85000,,7.75,2.75,0,1100,700,350,150,0,180,,,2,2,2,2,,315000,1,1,,,1,,78000,22,1,1,2,5,2,4,5,8,2,4,1,5,2,4,55-64,9999,1,,1,1
2024,35620,NY,36005,36005000200,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,1,495000,75,6.125,1.0,0,5400,2800,1400,650,0,360,0,0,2,2,2,2,,660000,1,1,,,1,,155000,30,1,2,2,5,2,4,3,8,2,4,2,5,2,4,35-44,35-44,0,0,1,1
2024,14460,AZ,4013,4013010300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,1,385000,79,6.375,1.25,0,4300,2300,1150,500,0,360,0,0,2,2,2,2,,485000,1,1,,,2,,125000,32,1,1,1,5,1,4,5,8,2,4,1,5,2,4,25-34,25-34,0,0,1,1
2024,22020,MI,26163,26163000200,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,235000,81,6.375,1.25,0,2700,1400,700,300,0,360,0,0,2,2,2,2,,290000,1,1,,,1,,75000,34,1,2,2,5,2,4,5,8,2,4,2,5,2,4,45-54,9999,0,,1,1
2024,42660,CA,6075,6075010301,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,1,685000,87,6.0,0,0,7800,4400,2200,1100,0,360,0,0,2,2,2,2,,785000,1,1,,,1,,185000,35,1,2,2,5,2,4,2,8,2,4,2,5,2,4,35-44,35-44,0,0,1,1
2024,33460,NC,37135,37135000200,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,1,315000,84,6.625,1.5,0,3600,1900,950,500,0,360,0,0,2,2,2,2,,375000,1,1,,,1,,105000,33,1,1,2,5,2,4,3,8,2,4,1,5,2,4,35-44,35-44,0,0,1,1
2024,17460,IN,18127,18127000100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,195000,76,5.75,0.5,0,2300,1200,600,150,0,360,0,0,2,2,2,2,,255000,1,1,,,1,,68000,29,1,1,2,5,2,4,5,8,2,4,1,5,2,4,55-64,9999,1,,1,1
2024,45300,CO,8031,80310000200,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,515000,74,6.0,1.0,0,5600,2900,1450,700,0,360,0,0,2,2,2,2,,695000,1,1,,,1,,195000,27,1,2,2,5,2,4,5,8,2,4,2,5,2,4,35-44,35-44,0,0,1,1
