activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,12060,AZ,4013,04013071503,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,1,410000,88,7.125,2.4,0,8800,3600,2800,1500,1200,360,NA,NA,2,2,2,2,NA,465909,1,1,NA,NA,1,NA,105000,41,1,1,1,1,1,1,5,5,1,1,1,2,1,1,43,41,2,2,1,1
2024,35620,TX,1410,48141000702,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,1,275000,85,6.75,2.1,0,6700,2700,2100,1000,800,360,NA,NA,2,2,2,2,NA,323529,1,1,NA,NA,1,NA,80000,38,1,1,2,2,1,1,3,2,1,1,2,2,1,1,46,44,1,2,1,1
2024,41860,WA,5300,53033011805,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,685000,72,6.0,1.7,0,11800,4600,3500,2100,1900,360,NA,NA,2,2,2,2,NA,952778,1,1,NA,NA,1,NA,175000,29,1,1,2,2,1,1,5,5,1,1,1,2,1,1,50,48,1,2,1,1
2024,33100,NC,3710,37011020500,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,340000,80,6.5,2.0,0,7700,3100,2400,1200,1000,360,NA,NA,2,2,2,2,NA,425000,1,1,NA,NA,1,NA,90000,34,1,1,2,2,1,1,5,5,1,1,2,2,1,1,35,33,2,2,1,1
2024,12060,AZ,4013,04013090201,FSA/RHS:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,American Indian or Alaska Native,Female,1,1,165000,96,7.75,NA,0,5000,2100,1700,700,400,360,NA,NA,2,2,2,2,NA,171875,1,1,NA,NA,1,NA,45000,50,1,NA,1,5,1,3,1,5,1,3,2,5,1,3,31,9999,2,9999,1,1
2024,14460,WA,5300,53033030402,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,1,825000,69,5.875,1.6,0,13200,5100,3900,2400,2200,360,NA,NA,2,2,2,2,NA,1195652,1,1,NA,NA,1,NA,200000,27,1,1,2,2,1,1,2,2,1,1,1,2,1,1,42,40,2,2,1,1
2024,19740,GA,1312,13121011500,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,1,295000,83,6.875,2.3,0,7300,3000,2300,1100,900,360,NA,NA,2,2,2,2,NA,355422,1,1,NA,NA,1,NA,88000,37,1,1,1,1,1,1,5,5,1,1,2,2,1,1,40,38,2,2,1,1
2024,38900,CO,8059,08059021103,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,555000,73,6.125,1.8,0,10200,4000,3100,1800,1600,360,NA,NA,2,2,2,2,NA,760274,1,1,NA,NA,1,NA,165000,31,1,1,2,2,1,1,5,5,1,1,1,2,1,1,47,45,1,2,1,1
2024,38060,TX,4811,48411030801,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,1,75000,55,8.5,NA,1,3200,1500,1200,600,300,180,NA,NA,2,2,2,2,NA,136364,1,1,NA,NA,1,NA,48000,30,1,NA,2,5,1,3,3,5,1,3,1,5,1,3,28,9999,2,9999,1,1
2024,16980,CA,6075,06075051204,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,1050000,63,5.625,1.3,0,17200,6800,5200,3400,3100,360,NA,NA,2,2,2,2,NA,1666667,1,1,NA,NA,1,NA,300000,24,1,1,2,2,1,1,5,5,1,1,2,2,1,1,36,34,2,2,1,1
2024,12060,AZ,4013,04013060802,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,1,375000,86,7.0,2.2,0,8200,3300,2600,1300,1100,360,NA,NA,2,2,2,2,NA,436047,1,1,NA,NA,1,NA,98000,39,1,1,1,1,1,1,5,5,1,1,1,2,1,1,44,42,2,2,1,1
2024,35620,TX,1410,48141010503,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,1,445000,79,6.625,2.0,0,9100,3700,2900,1500,1300,360,NA,NA,2,2,2,2,NA,563291,1,1,NA,NA,1,NA,130000,33,1,1,2,2,1,1,2,2,1,1,1,2,1,1,49,47,1,2,1,1
2024,41860,WA,5300,53033040501,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Female,1,1,795000,67,5.75,1.5,0,13600,5300,4100,2500,2300,360,NA,NA,2,2,2,2,NA,1186567,1,1,NA,NA,1,NA,210000,26,1,1,2,2,1,1,4,2,1,1,2,2,1,1,38,36,2,2,1,1
2024,33100,NC,3710,37011030900,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,395000,81,6.75,2.1,0,8600,3500,2700,1400,1200,360,NA,NA,2,2,2,2,NA,487654,1,1,NA,NA,1,NA,115000,35,1,1,2,2,1,1,5,5,1,1,1,2,1,1,41,39,2,2,1,1
2024,12060,AZ,4013,04013040302,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Female,1,1,285000,89,7.125,2.5,0,7000,2900,2200,1100,900,360,NA,NA,2,2,2,2,NA,320225,1,1,NA,NA,1,NA,75000,44,1,1,1,1,1,1,3,3,1,1,2,2,1,1,47,45,1,2,1,1
2024,14460,WA,5300,53033050603,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,715000,71,6.0,1.6,0,12100,4700,3600,2200,2000,360,NA,NA,2,2,2,2,NA,1007042,1,1,NA,NA,1,NA,185000,28,1,1,2,2,1,1,5,5,1,1,2,2,1,1,43,41,2,2,1,1
2024,19740,GA,1312,13121020304,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,1,325000,84,6.875,2.2,0,7600,3100,2400,1200,1000,360,NA,NA,2,2,2,2,NA,386905,1,1,NA,NA,1,NA,92000,38,1,1,1,1,1,1,5,5,1,1,1,2,1,1,39,37,2,2,1,1
2024,38900,CO,8059,08059030502,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,1,625000,74,6.25,1.7,0,10900,4200,3300,2000,1800,360,NA,NA,2,2,2,2,NA,844595,1,1,NA,NA,1,NA,170000,30,1,1,2,2,1,1,2,2,1,1,2,2,1,1,45,43,2,2,1,1
2024,38060,TX,4811,48411041200,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,95000,52,8.75,NA,1,3600,1700,1300,700,400,180,NA,NA,2,2,2,2,NA,182692,1,1,NA,NA,1,NA,52000,32,1,NA,2,5,1,3,5,5,1,3,1,5,1,3,30,9999,2,9999,1,1
2024,16980,CA,6075,06075060301,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,1120000,61,5.5,1.2,0,17800,7000,5400,3600,3300,360,NA,NA,2,2,2,2,NA,1836066,1,1,NA,NA,1,NA,320000,22,1,1,2,2,1,1,5,5,1,1,2,2,1,1,33,31,2,2,1,1
2024,12060,AZ,4013,04013070501,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,American Indian or Alaska Native,Male,1,1,195000,93,7.375,NA,0,5400,2300,1800,800,500,360,NA,NA,2,2,2,2,NA,209677,1,1,NA,NA,1,NA,50000,46,1,NA,1,5,1,3,1,5,1,3,1,5,1,3,33,9999,2,9999,1,1
2024,35620,TX,1410,48101020202,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,1,305000,82,6.75,2.0,0,7400,3000,2300,1200,1000,360,NA,NA,2,2,2,2,NA,371951,1,1,NA,NA,1,NA,95000,36,1,1,2,2,1,1,3,3,1,1,2,2,1,1,42,40,2,2,1,1
2024,41860,WA,5300,53033020904,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,755000,70,5.875,1.6,0,12700,4900,3800,2300,2100,360,NA,NA,2,2,2,2,NA,1078571,1,1,NA,NA,1,NA,195000,27,1,1,2,2,1,1,5,5,1,1,1,2,1,1,46,44,1,2,1,1
2024,33100,NC,3710,37011041500,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,1,425000,77,6.5,1.9,0,9000,3600,2800,1500,1300,360,NA,NA,2,2,2,2,NA,551948,1,1,NA,NA,1,NA,125000,32,1,1,2,2,1,1,2,2,1,1,2,2,1,1,48,46,1,2,1,1
2024,12060,AZ,4013,04013051102,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,1,350000,85,7.0,2.3,0,8000,3200,2500,1300,1100,360,NA,NA,2,2,2,2,NA,411765,1,1,NA,NA,1,NA,105000,40,1,1,1,1,1,1,5,5,1,1,1,2,1,1,40,38,2,2,1,1
2024,14460,WA,5300,53033011201,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Female,1,1,885000,66,5.625,1.4,0,14800,5800,4400,2900,2600,360,NA,NA,2,2,2,2,NA,1340909,1,1,NA,NA,1,NA,230000,25,1,1,2,2,1,1,4,2,1,1,2,2,1,1,35,33,2,2,1,1
2024,19740,GA,1312,13121010602,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Male,1,1,315000,83,6.875,2.1,0,7700,3100,2400,1200,1000,360,NA,NA,2,2,2,2,NA,379518,1,1,NA,NA,1,NA,88000,39,1,1,1,1,1,1,3,3,1,1,1,2,1,1,45,43,2,2,1,1
2024,38900,CO,8059,08059041801,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,675000,72,6.125,1.8,0,11500,4500,3400,2100,1900,360,NA,NA,2,2,2,2,NA,937500,1,1,NA,NA,1,NA,180000,29,1,1,2,2,1,1,5,5,1,1,2,2,1,1,41,39,2,2,1,1
