activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,50000,06,075,003011,va,2,hispanic,white,male,1,2,180000,0.85,3.95,0.95,0,3000,2000,1000,1.0,1000,360,0,0,0,0,0,0,210000,single_family,1,0,0,1,0,58000,32,8,8,1,1,1,1,1,1,2,1,1,1,30,27,0,0,1,1
2024,50000,06,075,003012,conventional,3,hispanic,black,female,3,3,280000,0.76,4.25,1.25,1,4000,2800,1200,1.3,1200,360,0,0,0,0,0,0,360000,single_family,1,0,0,1,0,69000,34,7,7,1,1,1,1,1,1,2,1,1,1,34,31,0,0,0,1
2024,50000,06,075,003013,fha,1,not hispanic or latinos,white,male,1,1,300000,0.79,3.75,0.75,0,3200,2300,900,1.1,900,360,0,0,0,0,0,0,380000,condo,1,0,0,1,0,82000,36,8,8,1,1,1,1,1,1,2,1,1,1,26,23,0,0,1,1
2024,50000,06,075,003014,conventional,2,not hispanic or latinos,asian,female,1,2,200000,0.71,3.65,0.65,0,3100,2200,900,1.0,900,360,0,0,0,0,0,0,250000,single_family,1,0,0,1,0,61000,31,7,7,1,1,1,1,1,1,2,1,1,1,33,30,0,0,1,1
2024,50000,06,075,003015,va,3,hispanic,white,male,1,3,375000,0.84,4.45,1.45,1,4300,3100,1200,1.4,1200,360,0,0,0,0,0,0,450000,single_family,1,0,0,1,0,92000,38,7,7,1,1,1,1,1,1,2,1,1,1,31,29,0,0,1,1
2024,50000,06,075,003016,conventional,1,not hispanic or latinos,black,female,3,1,250000,0.78,4.15,1.15,0,3900,2800,1100,1.2,1100,360,0,0,0,0,0,0,320000,single_family,1,0,0,1,0,73000,32,8,8,1,1,1,1,1,1,2,1,1,1,27,25,0,0,0,1
2024,50000,06,075,003017,fha,2,not hispanic or latinos,hispanic,male,1,2,190000,0.75,3.85,0.85,0,3200,2200,1000,1.1,1000,360,0,0,0,0,0,0,240000,single_family,1,0,0,1,0,59000,30,7,7,1,1,1,1,1,1,2,1,1,1,25,23,0,0,1,1
2024,50000,06,075,003018,conventional,3,not hispanic or latinos,white,female,1,1,325000,0.82,4.35,1.35,1,4200,3100,1100,1.3,1100,360,0,0,0,0,0,0,400000,single_family,1,0,0,1,0,88000,35,9,9,1,1,1,1,1,1,2,1,1,1,26,23,0,0,1,1
2024,50000,06,075,003019,va,1,hispanic,asian,male,1,3,450000,0.76,3.95,0.95,0,5100,3700,1400,1.5,1400,360,0,0,0,0,0,0,550000,single_family,1,0,0,1,0,102000,40,8,8,1,1,1,1,1,1,2,1,1,1,32,29,0,0,1,1
2024,50000,06,075,003020,conventional,2,not hispanic or latinos,white,female,1,2,275000,0.71,3.75,0.75,0,3400,2400,1000,1.0,1000,360,0,0,0,0,0,0,350000,single_family,1,0,0,1,0,77000,34,7,7,1,1,1,1,1,1,2,1,1,1,29,27,0,0,1,1
2024,50000,06,075,003021,fha,3,not hispanic or latinos,black,male,3,1,180000,0.80,4.25,1.25,1,3400,2500,900,1.1,900,360,0,0,0,0,0,0,220000,single_family,1,0,0,1,0,54000,31,8,8,1,1,1,1,1,1,2,1,1,1,34,32,0,0,1,0
2024,50000,06,075,003022,conventional,1,hispanic,white,female,1,1,200000,0.79,4.05,1.05,0,3800,2700,1100,1.2,1100,360,0,0,0,0,0,0,260000,single_family,1,0,0,1,0,67000,33,7,7,1,1,1,1,1,1,2,1,1,1,31,28,0,0,1,1
2024,50000,06,075,003023,va,2,not hispanic or latinos,hispanic,male,1,2,350000,0.83,3.85,0.85,0,4100,2800,1300,1.3,1300,360,0,0,0,0,0,0,420000,condo,1,0,0,1,0,95000,37,8,8,1,1,1,1,1,1,2,1,1,1,33,30,0,0,1,1
2024,50000,06,075,003024,conventional,3,not hispanic or latinos,asian,female,1,1,400000,0.76,3.95,0.95,1,5000,3600,1400,1.4,1400,360,0,0,0,0,0,0,500000,single_family,1,0,0,1,0,101000,39,9,9,1,1,1,1,1,1,2,1,1,1,28,25,0,0,1,1
2024,50000,06,075,003025,fha,1,not hispanic or latinos,white,male,1,3,225000,0.75,4.15,1.15,0,3300,2400,900,1.1,900,360,0,0,0,0,0,0,280000,single_family,1,0,0,1,0,70000,32,8,8,1,1,1,1,1,1,2,1,1,1,32,29,0,0,1,1
2024,50000,06,075,003026,conventional,2,hispanic,black,female,1,2,300000,0.72,3.65,0.65,0,3900,2700,1200,1.2,1200,360,0,0,0,0,0,0,360000,single_family,1,0,0,1,0,83000,34,7,7,1,1,1,1,1,1,2,1,1,1,30,27,0,0,1,1
2024,50000,06,075,003027,va,3,hispanic,asian,male,1,1,280000,0.78,4.25,1.25,1,3800,2700,1100,1.3,1100,360,0,0,0,0,0,0,330000,single_family,1,0,0,1,0,79000,35,8,8,1,1,1,1,1,1,2,1,1,1,31,28,0,0,1,1
2024,50000,06,075,003028,conventional,1,not hispanic or latinos,white,female,1,3,160000,0.82,4.35,1.35,0,3100,2200,900,1.0,900,360,0,0,0,0,0,0,200000,single_family,1,0,0,1,0,58000,31,7,7,1,1,1,1,1,1,2,1,1,1,28,26,0,0,1,1
2024,50000,06,075,003029,fha,2,not hispanic or latinos,hispanic,male,3,1,425000,0.85,4.55,1.55,0,5200,3900,1300,1.4,1300,360,0,0,0,0,0,0,500000,single_family,1,0,0,1,0,100000,38,8,8,1,1,1,1,1,1,2,1,1,1,36,33,0,0,0,1
2024,50000,06,075,003030,conventional,3,not hispanic or latinos,asian,female,1,2,330000,0.74,3.85,0.85,0,4000,2900,1100,1.1,1100,360,0,0,0,0,0,0,420000,single_family,1,0,0,1,0,92000,36,7,7,1,1,1,1,1,1,2,1,1,1,29,26,0,0,1,1
2024,50000,06,075,003031,va,1,hispanic,white,male,1,1,250000,0.71,3.75,0.75,1,3500,2400,1100,1.2,1100,360,0,0,0,0,0,0,300000,single_family,1,0,0,1,0,74000,32,8,8,1,1,1,1,1,1,2,1,1,1,33,30,0,0,1,1
2024,50000,06,075,003032,conventional,2,not hispanic or latinos,white,female,1,2,170000,0.78,4.05,1.05,0,3200,2200,1000,1.1,1000,360,0,0,0,0,0,0,220000,single_family,1,0,0,1,0,60000,33,7,7,1,1,1,1,1,1,2,1,1,1,31,28,0,0,1,1
2024,50000,06,075,003033,fha,3,not hispanic or latinos,black,male,1,1,260000,0.79,3.95,0.95,0,3400,2400,1000,1.0,1000,360,0,0,0,0,0,0,320000,single_family,1,0,0,1,0,72000,31,8,8,1,1,1,1,1,1,2,1,1,1,28,25,0,0,1,1
2024,50000,06,075,003034,conventional,1,hispanic,white,female,1,1,290000,0.82,4.45,1.45,1,3900,2800,1100,1.2,1100,360,0,0,0,0,0,0,360000,single_family,1,0,0,1,0,81000,34,7,7,1,1,1,1,1,1,2,1,1,1,29,26,0,0,1,1
2024,50000,06,075,003035,va,2,hispanic,asian,male,3,2,410000,0.75,3.85,0.85,0,5100,3700,1400,1.3,1400,360,0,0,0,0,0,0,500000,single_family,1,0,0,1,0,98000,37,8,8,1,1,1,1,1,1,2,1,1,1,30,27,0,0,0,1
2024,50000,06,075,003036,conventional,3,not hispanic or latinos,white,female,1,3,310000,0.70,3.95,0.95,0,4000,2900,1100,1.1,1100,360,0,0,0,0,0,0,400000,single_family,1,0,0,1,0,84000,35,7,7,1,1,1,1,1,1,2,1,1,1,27,24,0,0,1,1
2024,50000,06,075,003037,fha,1,not hispanic or latinos,black,male,1,2,230000,0.76,4.05,1.05,1,3400,2500,900,1.2,900,360,0,0,0,0,0,0,280000,single_family,1,0,0,1,0,69000,32,8,8,1,1,1,1,1,1,2,1,1,1,31,29,0,0,1,1
2024,50000,06,075,003038,conventional,2,not hispanic or latinos,hispanic,female,1,1,285000,0.79,4.35,1.35,0,3900,2800,1100,1.3,1100,360,0,0,0,0,0,0,350000,single_family,1,0,0,1,0,78000,34,7,7,1,1,1,1,1,1,2,1,1,1,32,29,0,0,1,1
2024,50000,06,075,003039,va,3,not hispanic or latinos,white,male,1,3,355000,0.80,3.75,0.75,0,4500,3300,1200,1.4,1200,360,0,0,0,0,0,0,420000,single_family,1,0,0,1,0,90000,36,8,8,1,1,1,1,1,1,2,1,1,1,33,30,0,0,1,1
2024,50000,06,075,003040,conventional,1,hispanic,asian,female,1,2,190000,0.74,4.15,1.15,1,3800,2800,1000,1.2,1000,360,0,0,0,0,0,0,240000,single_family,1,0,0,1,0,58000,32,7,7,1,1,1,1,1,1,2,1,1,1,26,24,0,0,1,1
2024,50000,06,075,003041,fha,2,not hispanic or latinos,white,male,1,1,300000,0.84,3.95,0.95,0,3300,2300,1000,1.1,1000,360,0,0,0,0,0,0,370000,single_family,1,0,0,1,0,80000,34,7,7,1,1,1,1,1,1,2,1,1,1,27,25,0,0,1,1
2024,50000,06,075,003042,conventional,3,not hispanic or latinos,hispanic,female,1,2,245000,0.78,4.25,1.25,0,3700,2600,1100,1.3,1100,360,0,0,0,0,0,0,300000,single_family,1,0,0,1,0,63000,33,7,7,1,1,1,1,1,1,2,1,1,1,30,27,0,0,1,1
2024,50000,06,075,003043,va,1,not hispanic or latinos,white,male,1,1,185000,0.79,4.05,1.05,1,3600,2600,1000,1.1,1000,360,0,0,0,0,0,0,230000,single_family,1,0,0,1,0,56000,31,8,8,1,1,1,1,1,1,2,1,1,1,29,27,0,0,1,1
2024,50000,06,075,003044,conventional,2,hispanic,black,female,3,2,330000,0.70,3.85,0.85,0,4200,3000,1200,1.2,1200,360,0,0,0,0,0,0,420000,single_family,1,0,0,1,0,87000,35,7,7,1,1,1,1,1,1,2,1,1,1,31,28,0,0,0,1
2024,50000,06,075,003045,fha,3,not hispanic or latinos,asian,male,1,1,265000,0.73,3.75,0.75,0,3900,2800,1100,1.2,1100,360,0,0,0,0,0,0,320000,single_family,1,0,0,1,0,75000,33,7,7,1,1,1,1,1,1,2,1,1,1,28,26,0,0,1,1
2024,50000,06,075,003046,conventional,1,not hispanic or latinos,white,female,1,3,450000,0.82,4.55,1.55
