activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,33860,10,021,001027,conventional,1,not hispanic or Latino,4,1,1,1,900000,0.81,3.80,0.80,2,1150,360,100,60,100,30,12,0,0,0,0,"",1000000,single-family,3,1,1,3,0,150000,42,1,2,,,4,5,,4,2,4,1,,2,1,1,2,1,1,1,1,1,1,2,1,1,1,35,37,0,0,1,1
2024,33860,10,021,001032,conventional,1,not hispanic or Latino,4,1,1,1,990000,0.78,3.79,1.20,2,1150,360,100,60,100,30,0,0,0,0,0,"",1000000,single-family,3,1,1,3,0,160000,45,1,2,,,4,5,,4,2,4,1,,2,1,1,2,1,1,1,1,1,1,2,1,1,1,41,43,0,0,1,1
2024,33860,10,021,001037,conventional,1,not hispanic or Latino,4,1,1,1,390000,0.82,3.50,1.00,2,1150,360,100,60,100,30,12,0,0,0,0,"",450000,single-family,3,1,1,3,0,80000,40,1,2,,,4,5,,4,2,4,1,,2,1,1,2,1,1,1,1,1,1,2,1,1,1,32,35,0,0,1,1
2024,33860,10,021,001042,conventional,1,not hispanic or Latino,4,1,1,1,520000,0.76,3.69,1.50,2,1150,360,100,60,100,30,12,0,0,0,0,"",650000,single-family,3,1,1,3,0,100000,41,1,2,,,4,5,,4,2,4,1,,2,1,1,2,1,1,1,1,1,1,2,1,1,1,40,42,0,0,1,1
2024,33860,10,021,001047,conventional,1,not hispanic or Latino,4,1,1,1,320000,0.80,4.10,1.30,2,1150,360,100,60,100,30,12,0,0,0,0,"",400000,single-family,3,1,1,3,0,90000,39,1,2,,,4,5,,4,2,4,1,,2,1,1,2,1,1,1,1,1,1,2,1,1,1,28,30,0,0,1,1
2024,33860,10,021,001052,conventional,1,not hispanic or Latino,4,1,1,1,820000,0.77,3.40,1.00,2,1150,360,100,60,100,30,12,0,0,0,0,"",900000,single-family,3,1,1,3,0,200000,48,1,2,,,4,5,,4,2,4,1,,2,1,1,2,1,1,1,1,1,1,2,1,1,1,42,41,0,0,1,1
2024,33860,10,021,001057,conventional,1,not hispanic or Latino,4,1,1,1,300000,0.88,3.90,1.00,2,1150,360,100,60,100,30,12,0,0,0,0,"",350000,single-family,3,1,1,3,0,150000,45,1,2,,,4,5,,4,2,4,1,,2,1,1,2,1,1,1,1,1,1,2,1,1,1,45,34,0,0,1,1
2024,33860,10,021,001062,fha,1,not hispanic or Latino,4,1,1,2,280000,0.85,4.70,2.20,1,1150,360,100,60,100,30,0,0,0,0,1,"",300000,single-family,3,1,1,3,0,60000,31,1,2,,,4,4,,4,1,4,1,,2,2,1,2,1,1,1,1,1,1,2,1,1,1,29,32,0,0,1,1
2024,33860,10,021,002013,conventional,1,not hispanic or Latino,4,2,1,1,750000,0.80,3.40,1.00,2,1150,360,100,60,100,30,12,0,0,0,0,"",800000,single-family,3,1,1,3,0,75000,38,1,2,,,4,4,,4,2,4,1,,2,1,1,2,1,1,1,1,1,1,2,1,1,1,39,41,0,0,1,1
2024,33860,10,021,002018,conventional,1,not hispanic or Latino,4,3,1,1,650000,0.82,4.00,1.20,2,1150,360,100,60,100,30,12,0,0,0,0,"",700000,single-family,3,1,1,3,0,60000,32,1,2,,,4,3,,4,1,4,1,,2,1,1,2,1,1,1,1,1,1,2,1,1,1,36,40,0,0,1,1
2024,33860,10,021,002020,fha,1,not hispanic or Latino,4,1,1,2,170000,0.90,4.50,2.20,1,1150,360,100,60,100,30,0,0,0,0,1,"",190000,single-family,3,1,1,3,0,50000,26,1,2,,,4,5,,4,1,4,1,,2,1,1,2,1,1,1,1,1,1,2,1,1,1,28,33,0,0,1,1
2024,33860,10,021,002025,conventional,1,not hispanic or Latino,4,1,1,1,300000,0.85,4.20,1.20,2,1150,360,100,60,100,30,12,0,0,0,0,"",350000,single-family,3,1,1,3,0,65000,33,1,2,,,4,4,,4,1,4,1,,2,1,1,2,1,1,1,1,1,1,2,1,1,1,30,31,0,0,1,1
2024,33860,10,021,002030,conventional,1,not hispanic or Latino,4,1,1,1,640000,0.83,3.60,1.00,2,1150,360,100,60,100,30,12,0,0,0,0,"",700000,single-family,3,1,1,3,0,90000,40,1,2,,,4,5,,4,1,4,1,,2,1,1,2,1,1,1,1,1,1,2,1,1,1,43,45,0,0,1,1
2024,33860,10,021,002035,fha,1,not hispanic or Latino,4,1,1,2,200000,0.90,4.50,2.20,1,1150,360,100,60,100,30,0,0,0,0,1,"",220000,single-family,3,1,1,3,0,58000,30,1,2,,,4,1,,4,2,4,1,,2,1,1,2,1,1,1,1,1,1,2,1,1,1,32,35,0,0,1,1
2024,33860,10,021,002040,conventional,1,not hispanic or Latino,4,2,1,1,800000,0.78,3.30,1.00,2,1150,360,100,60,100,30,12,0,0,0,0,"",900000,single-family,3,1,1,3,0,95000,35,1,2,,,4,4,,4,2,4,1,,2,1,1,2,1,1,1,1,1,1,2,1,1,1,42,38,0,0,1,1
2024,33860,10,021,002045,conventional,1,not hispanic or Latino,4,1,1,1,500000,0.79,3.45,0.90,2,1150,360,100,60,100,30,12,0,0,0,0,"",600000,single-family,3,1,1,3,0,100000,44,1,2,,,4,5,,4,1,4,1,,2,1,1,2,1,1,1,1,1,1,2,1,1,1,38,45,0,0,1,1
2024,33860,10,021,002050,conventional,1,not hispanic or Latino,4,1,1,1,680000,0.81,3.90,1.40,2,1150,360,100,60,100,30,12,0,0,0,0,"",700000,single-family,3,1,1,3,0,99000,43,1,2,,,4,5,,4,1,4,1,,2,1,1,2,1,1,1,1,1,1,2,1,1,1,44,39,0,0,1,1
2024,33860,10,021,002055,conventional,1,not hispanic or Latino,4,1,1,1,260000,0.86,3.70,1.00,2,1150,360,100,60,100,30,0,0,0,0,0,"",300000,single-family,3,1,1,3,0,50000,31,1,2,,,4,5,,4,1,4,1,,2,1,1,2,1,1,1,1,1,1,2,1,1,1,30,36,0,0,1,1
2024,33860,10,021,002060,conventional,1,not hispanic or Latino,4,1,1,1,700000,0.77,3.35,0.80,2,1150,360,100,60,100,30,12,0,0,0,0,"",800000,single-family,3,1,1,3,0,70000,32,1,2,,,4,4,,4,1,4,1,,2,1,1,2,1,1,1,1,1,1,2,1,1,1,34,38,0,0,1,1
2024,33860,10,021,003012,conventional,1,not hispanic or Latino,4,1,1,1,420000,0.75,3.85,1.30,2,1150,360,100,60,100,30,12,0,0,0,0,"",500000,single-family,3,1,1,3,0,60000,38,1,2,,,4,4,,4,1,4,1,,2,1,1,2,1,1,1,1,1,1,2,1,1,1,35,32,0,0,1,1
2024,33860,10,021,003017,conventional,1,not hispanic or Latino,4,2,1,1,900000,0.72,3.10,1.00,2,1150,360,100,60,100,30,12,0,0,0,0,"",1000000,single-family,3,1,1,3,0,130000,45,1,2,,,4,4,,4,1,4,1,,2,1,1,2,1,1,1,1,1,1,2,1,1,1,38,40,0,0,1,1
2024,33860,10,021,003022,fha,1,not hispanic or Latino,4,3,1,2,220000,0.90,3.70,1.20,1,1150,360,100,60,100,30,0,0,0,0,1,"",260000,single-family,3,1,1,3,0,70000,33,1,2,,,4,4,,4,1,4,1,,2,2,1,2,1,1,1,1,1,1,2,1,1,1,31,37,0,0,1,1
2024,33860,10,021,003027,conventional,1,not hispanic or Latino,4,1,1,1,580000,0.80,3.90,1.00,2,1150,360,100,60,100,30,12,0,0,0,0,"",700000,single-family,3,1,1,3,0,120000,45,1,2,,,4,4,,4,1,4,1,,2,1,1,2,1,1,1,1,1,1,2,1,1,1,41,38,0,0,1,1
2024,33860,10,021,003032,conventional,1,not hispanic or Latino,4,1,1,1,510000,0.83,3.20,1.00,2,1150,360,100,60,100,30,12,0,0,0,0,"",600000,single-family,3,1,1,3,0,89000,40,1,2,,,4,5,,4,1,4,1,,2,1,1,2,1,1,1,1,1,1,2,1,1,1,39,43,0,0,1,1
2024,33860,10,021,003037,conventional,1,not hispanic or Latino,4,2,1,1,670000,0.80,3.10,1.00,2,1150,360,100,60,100,30,12,0,0,0,0,"",700000,single-family,3,1,1,3,0,95000,42,1,2,,,4,4,,4,1,4,1,,2,1,1,2,1,1,1,1,1,1,2,1,1,1,43,45,0,0,1,1
2024,33860,10,021,003042,conventional,1,not hispanic or Latino,4,1,1,1,780000,0.77,3.60,0.80,2,1150,360,100,60,100,30,12,0,0,0,0,"",900000,single-family,3,1,1,3,0,110000,45,1,2,,,4,4,,4,1,4,1,,2,1,1,2,1,1,1,1,1,1,2,1,1,1,38,42,0,0,1,1
2024,33860,10,021,003047,conventional,1,not hispanic or Latino,4,1,1,1,570000,0.78,3.75,1.20,2,1150,360,100,60,100,30,12,0,0,0,0,"",700000,single-family,3,1,1,3,0,96000,43,1,2,,,4,4,,4,1,4,1,,2,1,1,2,1,1,1,1,1,1,2,1,1,1,42,41,0,0,1,1
2024,33860,10,021,003052,conventional,1,not hispanic or Latino,4,1,1,1,630000,0.79,3.30,1.10,2,1150,360,100,60,100,30,12,0,0,0,0,"",700000,single-family,3,1,1,3,
