activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,47900,22,041,040001,1,1,1,1,1,1,1,350000,0.83,6.25,2.75,1,15000,10000,3000,1000,1000,360,0,0,0,0,0,0,450000,1,1,2,1,9,1,9,125000,35,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Yes",1
2024,47900,22,041,040012,1,1,1,1,2,1,3,450000,0.83,7.25,3.50,1,18000,13000,3000,1000,1000,360,0,0,0,0,0,0,550000,1,1,2,1,9,1,9,150000,33,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Yes",1
2024,47900,22,041,040013,1,1,1,1,2,1,3,360000,0.80,6.50,2.25,1,13500,10000,1500,1000,1000,360,0,0,0,0,0,0,440000,1,2,1,1,5,1,9,120000,31,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Yes",1
2024,47900,22,041,040014,1,1,1,1,1,1,3,420000,0.85,7.00,3.25,1,17000,12500,2800,1000,1000,360,0,0,0,0,0,0,500000,1,1,2,1,5,1,9,140000,32,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Yes",1
2024,47900,22,041,040015,1,1,1,1,1,1,3,370000,0.78,6.25,2.75,1,15000,10000,2200,1000,1000,360,0,0,0,0,0,0,450000,1,1,2,1,5,1,9,125000,30,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Yes",1
2024,47900,22,041,040016,1,1,1,1,2,1,1,410000,0.81,6.75,3.10,1,16500,12000,2500,1000,1000,360,0,0,0,0,0,0,500000,1,1,2,1,5,1,9,130000,33,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Yes",1
2024,47900,22,041,040017,1,1,1,1,2,1,1,390000,0.82,6.50,2.80,1,15000,10000,2400,1000,1000,360,0,0,0,0,0,0,480000,1,1,2,1,5,1,9,120000,32,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Yes",1
2024,47900,22,041,040018,1,1,1,1,2,1,1,375000,0.79,6.25,2.50,1,14500,10000,1800,1000,1000,360,0,0,0,0,0,0,440000,1,1,2,1,6,1,9,115000,31,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Yes",1
2024,47900,22,041,040019,1,1,1,1,1,1,1,440000,0.85,6.75,2.90,1,17500,13000,2300,1000,1000,360,0,0,0,0,0,0,540000,1,1,2,1,5,1,9,140000,33,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Yes",1
2024,47900,22,041,040020,1,1,1,1,1,1,1,360000,0.82,6.25,2.65,1,14000,10000,2000,1000,1000,360,0,0,0,0,0,0,430000,1,2,1,1,5,1,9,120000,30,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Yes",1
2024,47900,22,041,040021,1,1,1,1,2,1,2,330000,0.76,5.75,2.20,1,13000,9000,1800,1000,1000,360,0,0,0,0,0,0,410000,1,1,2,1,8,1,9,100000,29,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Yes",1
2024,47900,22,041,040022,1,1,1,1,2,1,2,410000,0.81,6.75,3.10,1,16000,11000,2500,1000,1000,360,0,0,0,0,0,0,500000,1,1,2,1,7,1,9,130000,32,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Yes",1
2024,47900,22,041,040023,1,1,1,1,1,1,2,380000,0.80,6.50,2.75,1,14500,10000,2200,1000,1000,360,0,0,0,0,0,0,460000,1,1,2,1,5,1,9,120000,29,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Yes",1
2024,47900,22,041,040024,1,1,1,1,1,1,2,405000,0.82,6.50,2.90,1,16000,11500,2800,1000,1000,360,0,0,0,0,0,0,480000,1,1,2,1,5,1,9,125000,30,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Yes",1
2024,47900,22,041,040025,1,1,1,1,2,1,3,340000,0.80,7.00,3.10,1,17000,12000,2200,1000,1000,360,0,0,0,0,0,0,420000,1,1,2,1,5,1,9,110000,32,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Yes",1
2024,47900,22,041,040026,1,1,1,1,2,1,3,390000,0.78,5.75,2.45,1,13500,9500,2000,1000,1000,360,0,0,0,0,0,0,480000,1,1,2,1,5,1,9,120000,28,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Yes",1
2024,47900,22,041,040027,1,1,1,1,1,1,3,370000,0.81,6.00,2.75,1,15000,11000,2100,1000,1000,360,0,0,0,0,0,0,420000,1,1,2,1,5,1,9,115000,31,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Yes",1
2024,47900,22,041,040028,1,1,1,1,1,1,3,400000,0.80,6.50,2.80,1,15500,11000,2200,1000,1000,360,0,0,0,0,0,0,500000,1,1,2,1,5,1,9,125000,31,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Yes",1
2024,47900,22,041,040029,1,1,1,1,2,1,1,360000,0.81,6.25,2.90,1,14500,10000,1500,1000,1000,360,0,0,0,0,0,0,440000,1,1,2,1,5,1,9,110000,33,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Yes",1
2024,47900,22,041,040030,1,1,1,1,2,1,1,440000,0.82,7.25,2.95,1,17000,12000,2800,1000,1000,360,0,0,0,0,0,0,540000,1,1,2,1,5,1,9,145000,32,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Yes",1
2024,47900,22,041,040031,1,1,1,1,1,1,1,420000,0.82,6.50,3.10,1,16000,10000,2100,1000,1000,360,0,0,0,0,0,0,500000,1,1,1,1,5,1,9,130000,30,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Yes",1
2024,47900,22,041,040032,1,1,1,1,1,1,1,380000,0.80,6.25,2.75,1,13000,10000,1500,1000,1000,360,0,0,0,0,0,0,460000,1,1,2,1,5,1,9,120000,30,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Yes",1
2024,47900,22,041,040033,1,1,1,1,2,1,2,330000,0.78,5.75,2.20,1,12000,8000,1800,1000,1000,360,0,0,0,0,0,0,400000,1,1,2,1,5,1,9,100000,29,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Yes",1
2024,47900,22,041,040034,1,1,1,1,2,1,2,450000,0.81,6.75,3.25,1,16000,11500,2500,1000,1000,360,0,0,0,0,0,0,530000,1,1,2,1,5,1,9,140000,30,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Yes",1
2024,47900,22,041,040035,1,1,1,1,1,1,2,340000,0.77,6.00,2.50,1,15000,11000,1800,1000,1000,360,0,0,0,0,0,0,410000,1,1,2,1,7,1,9,110000,29,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Yes",1
2024,47900,22,041,040036,1,1,1,1,1,1,2,415000,0.85,7.00,3.25,1,16000,12000,2800,1000,1000,360,0,0,0,0,0,0,480000,1,1,2,1,5,1,9,125000,31,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Yes",1
2024,47900,22,041,040037,1,1,1
